node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
0,1,2,1.2562188374283543,-0.00036572914849225535,0.0,1.2157484035040973,2.1526774672700175,-0.0004115156988424789,0.00022236765725587164,2.1317469416324237
0,2,3,1.255991081422591,-0.0002610320755576101,-0.00032250598031779987,1.2158966561573283,2.1521804635672,-9.774940280024284e-05,-0.00020427938547907428,2.1314283111452763
2,1,4,1.2565988859071586,-8.529631581419284e-05,-0.0003495761026286459,1.2154904558417279,2.1534479023992854,0.00011675864825823597,-0.0003414017336711654,2.132212422348685
5,0,3,1.255678595626612,-0.000517141017220224,0.0,1.2161609775004507,2.1518270518203777,-0.0005819345081051773,0.0003141650913361198,2.131365303079916
2,6,3,1.2561492608964149,-0.0008838871179218666,-0.0003825975656468472,1.2161332756504777,2.1543554291837497,-0.0007610983410711683,0.00010837077709361981,2.133731779400529
1,7,4,1.2565954250609217,-8.402955817288227e-05,0.0,1.2153625021076095,2.1527384180267894,-9.455061125435602e-05,5.1080885317742414e-05,2.131408020731847
8,2,4,1.2565653889614314,-0.00037290400784315003,-0.0003750099100621185,1.2152720789570104,2.152079392600779,-0.00019188167156999224,-0.0001955304119864473,2.1306898624920376
9,5,3,1.2555679389359242,-0.00042656985976130546,-0.0006098002201966324,1.2166600915749708,2.1538870861774915,-0.00010826842211409586,-0.0004260544210511209,2.133827310209943
10,5,9,1.2549282439839196,-0.0007028963211161976,0.0,1.2169235045289888,2.151662502787043,-0.0007909479574190995,0.0004271531647401101,2.131992565848308
11,10,12,1.2536215076884072,-0.0007895716579826573,0.0,1.218198744193657,2.151077798109136,-0.0008884868669676643,0.00047989198852835545,2.1327468973000854
6,2,13,1.2563027086836116,-0.0006443221089431073,-0.0008013827795334549,1.2154794618330484,2.151701787934517,-0.0002385666037416834,-0.0005106668704491706,2.1305452273463508
6,9,3,1.2554060542654075,-0.0008603411283835127,-0.0008014569652967651,1.2161465457945155,2.1501936650276208,-0.0004825178080135799,-0.00038054786428924343,2.1298039833920694
7,14,4,1.2566794546190945,0.0,-8.295708594374673e-05,1.2152795450216658,2.152768793214924,5.042795792550561e-05,-9.334389895217934e-05,2.1313515018693523
2,8,13,1.256800659795199,-0.0006294008709535892,-0.0005715482393320315,1.2154863488863974,2.1545712272015063,-0.00035971350166225807,-0.000259375995660733,2.1332736919822617
14,8,4,1.2568046219740547,-0.0003419635732070936,-9.354834728725336e-05,1.2153084808857813,2.15363610558554,-0.00032780285201856245,0.00010286836226223444,2.132204055431975
10,9,12,1.2543610086208152,-0.00035090766866840983,-0.0010506843396562715,1.2175754895583406,2.151939609302971,0.00024420231495714864,-0.0009687926158957254,2.132922355944393
11,12,15,1.2529792901689,-0.00043128689587823565,-0.0010745873308941611,1.218798242423647,2.1506345602371186,0.00016768698624679322,-0.0009471490388484609,2.13294196070796
16,11,15,1.2522690186852192,-0.000870541436135186,0.0,1.219462801504001,2.1501526407473466,-0.0009796491344850379,0.000528931843343318,2.133167430478465
17,6,13,1.2567062123340165,-0.0013662388968088413,-0.0008229184066301798,1.2155179916721792,2.1542006382318397,-0.00103572004182168,-9.353242042409269e-05,2.1329541524151834
18,9,6,1.2557454951050002,-0.0015888032520839923,-0.0009601215651962036,1.216487050347645,2.1539581777537635,-0.0012022711342288784,-0.00011192757825984447,2.1337169383085484
8,19,13,1.2568782143587185,-0.00042036653851030246,-0.0007854307939147986,1.2149098670523149,2.1519033605156284,3.707063493197445e-06,-0.0006287194998134298,2.1301495066191984
14,20,8,1.2570287452460978,0.0,-0.0003206128341375347,1.2149620296557835,2.153041520645785,0.0001949203067836418,-0.0003607490871716571,2.1312835889645196
9,21,12,1.2544794803876695,-0.0019596873352529798,-0.0010470109180644727,1.2175256065683495,2.152337599595362,-0.0015677919497435737,1.4466719075757794e-05,2.1332464305659813
15,12,22,1.253080125347679,-0.0022900108223853355,-0.001080344041293424,1.2189043575263554,2.151772431133999,-0.0019190072345099901,0.00017829696659299476,2.1341214381772495
23,16,15,1.2515178723682492,-0.00041354954522254683,-0.0014868230987659103,1.2203673737344758,2.150719055446808,0.00043931660051155447,-0.0014213454465406548,2.1346218503416083
24,16,23,1.2504936751623044,-0.0010048700777778308,0.0,1.2212257914507845,2.1494680455480086,-0.001130801811333501,0.0006107597910215799,2.1343212820885507
17,18,6,1.2560523380627642,-0.0012550302675884417,-0.0017119840047010726,1.215669200812517,2.1512915066454505,-0.00037348674439502145,-0.0011650453879968132,2.1303510093763345
17,13,25,1.256922929666906,-0.001114964561944043,-0.0013161983886469386,1.2149460549575117,2.1523463207880207,-0.00045521016623989994,-0.0008038835829203344,2.130606593081579
9,18,21,1.2550351163929454,-0.0014624925799396893,-0.0020008422274138127,1.2166720983004176,2.1509006047842627,-0.0004314181980304779,-0.0013640393418634334,2.1310124986903927
20,19,8,1.2572494379353807,-0.00040996188407541045,-0.0002998587989004875,1.2149234766642287,2.1540865678000274,-0.0002786701292285073,-8.777031704006652e-05,2.1322360575107444
13,19,25,1.257419551281386,-0.0011515556011866268,-0.0007831450156707831,1.2149067796293345,2.1549583691137553,-0.0008180754359042018,-0.00017910380219586888,2.1330465276245634
12,21,22,1.253776138572039,-0.0016929651142483237,-0.0021846916068710698,1.217957039355893,2.1506383763475894,-0.0005783673131472308,-0.0014303717284910912,2.1320830404304263
15,22,26,1.2522259179155455,-0.0019062979538119196,-0.0022731797463642067,1.2194401833608222,2.1497603414701065,-0.0007649157176315142,-0.001400593628704902,2.1327730957667206
23,15,26,1.251407906069018,-0.002564602256256876,-0.0015025171129368076,1.2200603828475138,2.1484153605239538,-0.00197538526012346,-0.00013586449971421844,2.132142798824834
24,23,27,1.2497917912986303,-0.0005996372401460004,-0.0016368264598298765,1.2221708136479847,2.1505203045751213,0.00032225919066617076,-0.0014763962273139052,2.136266376243816
28,24,27,1.2485667029092795,-0.001272703271408382,0.0,1.2230700894053612,2.1483134533652244,-0.0014322618790075343,0.0007733743767640157,2.135113675880029
29,18,17,1.2564634595051252,-0.0023240455906935464,-0.001712699598559908,1.215671061529867,2.1536301760093686,-0.001572080309705164,-0.000512125647007705,2.1325687131568203
30,17,25,1.2573047015516035,-0.0018339415033407913,-0.0011353037599128868,1.2146053827600545,2.152674219809962,-0.001373957039190264,-0.00016338160870983448,2.1305664761925223
18,31,21,1.2553859591007899,-0.002700726484631155,-0.0020408175313058052,1.2168131836800313,2.15364704075393,-0.0017948890943946213,-0.0006504447240916426,2.1337540877638697
20,32,19,1.2574536898711308,0.0,-0.0005213534543209164,1.2144789062570176,2.1528494476055076,0.0003167708113909998,-0.0005866490619409841,2.1306035809610244
19,33,25,1.2575706981730328,-0.0008586027520449402,-0.0011946639177011775,1.2141091738465448,2.151514811554411,-0.00024194168344027472,-0.0008239341792256021,2.1289534022563505
21,34,22,1.2540333791207774,-0.003050968727754233,-0.0022202284769150538,1.2181446427418052,2.1531030009091014,-0.0020792851570794364,-0.0006384637978605545,2.134599315313424
22,35,26,1.2525085465359078,-0.003280509224270256,-0.002362153457994509,1.2198727958723765,2.1536945430236356,-0.0022475013802991254,-0.0006537725716072814,2.136914299611494
36,23,26,1.2512529369796712,-0.002427676313210725,-0.0028413478085802524,1.2212433326625494,2.1538895402950633,-0.000993239109396072,-0.0017113931344360696,2.1384853702657316
23,36,27,1.2497904052574067,-0.002940321675911295,-0.0016371257205314294,1.2216654355541952,2.1477662775716495,-0.0023163375002086765,-5.900365395884602e-05,2.1331715936332527
28,27,37,1.2477185229885683,-0.0007599544557330695,-0.0016479586280695457,1.2240663271306236,2.148780789192835,0.0001475957645643627,-0.0013919390016782001,2.136557985073914
38,28,37,1.2465799926574732,-0.001329268176577525,0.0,1.2248903767257175,2.146644064593261,-0.0014960795650082012,0.0008069969420299043,2.1354003308599174
29,31,18,1.2558782759460885,-0.0022025839233651423,-0.0029215965408520006,1.215921982178564,2.151640222561128,-0.000704512176548402,-0.001950255550798535,2.130939413926627
29,17,30,1.2570183022998642,-0.0017607280824431526,-0.0024350780452397913,1.2149376494166422,2.152827288851929,-0.0005012212782505359,-0.001669864477398364,2.1310529972657655
33,30,25,1.2580715225321089,-0.0012440031274244534,-0.0014874395952606534,1.2143344741019888,2.155566241785963,-0.0004923804212111849,-0.0009146420873736718,2.1330363856446706
21,31,34,1.2545590319215523,-0.0025211615550118083,-0.003275287435748453,1.2170812453752724,2.150362088802588,-0.0008502599751846608,-0.002156528773230469,2.130921257513901
32,33,19,1.2579805589837547,-0.0007966701292289324,-0.00036022283700276603,1.2142352632977946,2.154523498381097,-0.0006769441175610936,7.97927853662116e-05,2.131943568898799
34,35,22,1.253001610293042,-0.002743707843320564,-0.003578078902872761,1.2185490107664947,2.1493676152610095,-0.0009177491622590493,-0.0023629238852981176,2.1314885378383144
35,36,26,1.2510288907505445,-0.002955009737478864,-0.003332912278770195,1.2200863465515894,2.1463481595190026,-0.0013111837150699972,-0.0019651912450864965,2.130225285101182
27,36,39,1.249083613408571,-0.002432974115441189,-0.003377871485980677,1.2229149733338875,2.150413752735472,-0.0006791924444794915,-0.00231798255278432,2.136916234624678
37,27,39,1.2477663687007,-0.003060641765980421,-0.0016412239533885042,1.223742486604646,2.1472900834641435,-0.0024482377311155663,1.1040529118247402e-05,2.1348373802777387
40,38,37,1.2455498261214761,-0.000628000749975044,-0.002136982682401367,1.2263450894289782,2.1485085891423505,0.0005953024516042585,-0.002021787116914398,2.1386006591083575
29,41,31,1.256319966285882,-0.003560039975834095,-0.002905024415960966,1.2158710507245303,2.15385791394584,-0.0022358676500631607,-0.0011000533702738699,2.132986600143892
42,29,30,1.2574029869299912,-0.0029429176261724366,-0.002345727949979448,1.2146630641068121,2.1535170837789877,-0.001884468170169561,-0.000849332971506091,2.1314240075599926
33,43,30,1.2581625935693963,-0.0021329494573075203,-0.0014210993326386756,1.2136869253890978,2.1525838478331893,-0.0015376193504747784,-0.0003044436418609877,2.129532115216008
31,44,34,1.2550045939375,-0.00397421473890347,-0.003345982936281189,1.2173117953738348,2.154119825960964,-0.0024299605167160164,-0.0013401415024438482,2.1347070037561204
32,45,33,1.2583791894749403,0.0,-0.0006685060774245244,1.2136191537567136,2.1534623818846517,0.0004062587233855853,-0.0007522051617128384,2.1302994287582435
46,35,34,1.253445412813774,-0.004262459095762949,-0.003691979756574426,1.2189387946368617,2.1539767871398747,-0.0025406843260937016,-0.0015507600394634963,2.136227966495804
35,47,36,1.2516771772928061,-0.004394913144278645,-0.0036515267957426545,1.2207940183888777,2.153851266408268,-0.0027113924503879023,-0.0014209843938524647,2.137990730359674
36,48,39,1.2493363804463924,-0.004787358710365286,-0.003365908845559318,1.2228035479812327,2.1512263424216505,-0.003332764890097563,-0.0008667658261621697,2.1375599879002847
37,39,49,1.2468582837156146,-0.0024360760948149984,-0.003570297376587206,1.2250692710544229,2.149172427129068,-0.0005658206661763414,-0.0025329188775927883,2.1379312887825384
50,38,40,1.2441382029382209,-0.0013363192133142299,0.0,1.2274173757924594,2.1460961837264745,-0.0015038944614599876,0.000812125549877588,2.1374403563761435
40,37,49,1.2452343258153076,-0.003285271836949377,-0.002203608943455393,1.225783936131645,2.1436211492431596,-0.0023654803944138606,-0.0004932184008504166,2.1334910684888766
42,41,29,1.2569597360210416,-0.0028489030346022792,-0.0037280179120191548,1.21495625115638,2.152560326735207,-0.0009407260720921784,-0.0024640705246661287,2.1308156040177093
31,41,44,1.2555283102502137,-0.0033921239870605135,-0.004363847470425952,1.216180477678411,2.150995549706159,-0.001169395527260073,-0.002852651257642721,2.130590778446258
43,42,30,1.2581366069434021,-0.0021274376141789952,-0.0029350079806294005,1.2140080300596487,2.1541503789097938,-0.0006077608221983003,-0.002007696948488535,2.1313518268743334
43,33,51,1.2591235281554485,-0.001238924712784889,-0.001891039293020924,1.2132497073316788,2.15567295487043,-0.0002413769234327998,-0.001372301886166923,2.1320223274378627
44,46,34,1.2538793790730878,-0.0037508128239083227,-0.004823201073827832,1.2176050845679534,2.1492522629254913,-0.0012987404005600505,-0.0031557037319326006,2.1304067350028713
33,45,51,1.2589535452159453,-0.0012113839161564943,-0.00037703500239949506,1.213004406924565,2.1533979860732106,-0.001134101180655656,0.00031152089445249484,2.129602717152052
46,47,35,1.2520104950764555,-0.003978177234121416,-0.004937953018679941,1.2191856433511035,2.147070518161999,-0.001491281629327712,-0.003152422292435428,2.1299746606132186
36,47,48,1.2501063156144523,-0.004056581251551228,-0.005144361350229332,1.221115544814345,2.1465326274719407,-0.0014524123547535127,-0.003335489234771179,2.1314466777379963
48,52,39,1.2478093705374251,-0.0042574870466380865,-0.005189710492370381,1.223436406227428,2.145795769582773,-0.001648821739981732,-0.003262950612651288,2.133123815624444
39,52,49,1.247180593076803,-0.004923766565251508,-0.0035797682002645104,1.2251423700104134,2.1513837995801994,-0.0033509152164597753,-0.0010180101088683377,2.1400610551527364
50,40,53,1.2427189735410376,-0.0005903511603491118,-0.00270860137796447,1.2288410569113726,2.145495199792849,0.0009820541607723876,-0.0026893830136056392,2.1383128692791784
54,40,49,1.2454215296136009,-0.0035127861102452473,-0.003494576782895109,1.2273528872561366,2.153143692379429,-0.0018063255327074256,-0.0017746823482445743,2.143909983255631
