id,x,y,ux,uy,fintx,finty,bcx,bcy
0,0.04000000000016646,1.0,0.012381185430785036,0.6000000000000001,6.938893903907228e-17,0.10000216687849248,0,4
1,0.02000000000008328,1.0,0.0061911819868661925,0.6000000000000001,1.1102230246251565e-16,0.10000562669359311,0,4
2,0.03232300272509022,0.9832996072706063,0.01000661955533791,0.5908282176619926,2.1337098754514727e-16,1.8041124150158794e-16,0,0
3,0.05000670305834538,0.987790537300419,0.015478896912828905,0.5932938209394708,-7.28583859910259e-17,4.579669976578771e-16,0,0
4,0.01464101615145555,0.9853589838485708,0.0045326193918479585,0.5919602712329718,-2.1510571102112408e-16,1.942890293094024e-16,0,0
5,0.06000000000024963,1.0,0.01856939972540966,0.6000000000000001,-1.942890293094024e-16,0.1000028537445392,0,4
6,0.04951553635497874,0.9722873302562729,0.015330797951648848,0.5847788382952785,2.3245294578089215e-16,6.245004513516506e-16,0,0
7,0.0,1.0,0.0,0.6000000000000001,-0.05018761778547387,0.05000239627572353,1,4
8,0.01675426480541296,0.9690192378865387,0.00518855116673274,0.5829881449085351,1.2836953722228372e-16,-4.0939474033052647e-16,0,0
9,0.06820838232751653,0.9809976188558553,0.021111758339966872,0.5895603848891995,-2.7755575615628914e-17,-3.677613769070831e-16,0,0
10,0.08000000000033292,1.0,0.02475538361783284,0.6000000000000001,4.85722573273506e-17,0.09999860705270353,0,4
11,0.1000000000004161,1.0,0.030937317026613436,0.6000000000000001,-1.6653345369377348e-16,0.09999198119747058,0,4
12,0.09030668950749172,0.9826249551222674,0.02794490630506013,0.5904507673466292,-9.71445146547012e-17,3.469446951953614e-17,0,0
13,0.03293076030482936,0.9630175393470397,0.01019889244369866,0.5796911162889965,-3.365363543395006e-16,6.106226635438361e-16,0,0
14,0.0,0.9800000000000189,0.0,0.5890178064860027,-0.1003790104831405,3.608224830031759e-16,1,0
15,0.1100818312278703,0.983697750238486,0.03405532395020227,0.5910369683639526,-7.979727989493313e-17,-3.95516952522712e-16,0,0
16,0.1200000000004994,1.0,0.03711491380998934,0.6000000000000001,1.5959455978986625e-16,0.09998839507901759,0,4
17,0.04601908431555364,0.9517292130914922,0.014256820463852876,0.5734916193374866,1.3877787807814457e-17,-1.124100812432971e-15,0,0
18,0.0642509559649633,0.9587408182644405,0.019897836766032073,0.5773362322367641,3.41740524767431e-16,3.122502256758253e-16,0,0
19,0.01724790855729413,0.9514067164600164,0.005343909901064145,0.5733194682603262,1.3877787807814457e-17,-3.608224830031759e-16,0,0
20,0.0,0.9600000000000526,0.0,0.5780376986766753,-0.10038323672645039,1.1102230246251565e-16,1,0
21,0.08329564921735125,0.9641369649257632,0.025787224235346566,0.5802937500219728,-4.5102810375396984e-17,2.7755575615628914e-17,0,0
22,0.1029690844391794,0.9678636157400184,0.03186756391319686,0.5823343676215489,1.960237527853792e-16,-9.71445146547012e-17,0,0
23,0.130000000000541,0.9826794919242392,0.04020576726717864,0.5904720051082686,1.8735013540549517e-16,3.608224830031759e-16,0,0
24,0.1400000000005825,1.0,0.043286922776440626,0.6000000000000001,-4.85722573273506e-17,0.09998440078459375,0,4
25,0.03153226162719184,0.9440368083945191,0.009772421594548305,0.5692723605483854,1.1362438767648086e-16,-4.510281037539698e-16,0,0
26,0.1200048973229609,0.9713673042889339,0.037128000056313955,0.5842541887285622,-2.3592239273284576e-16,-6.800116025829084e-16,0,0
27,0.1495222732334486,0.9826679317689861,0.04622849296474273,0.5904603013024436,-2.636779683484747e-16,2.740863092043355e-16,0,0
28,0.1600000000006658,1.0,0.04945279449260777,0.6000000000000001,-1.457167719820518e-16,0.09997504705764164,0,4
29,0.05994800125355652,0.9380098468577476,0.018580469095648824,0.5659557498503601,-4.787836793695988e-16,-3.191891195797325e-16,0,0
30,0.04092996143668184,0.9318213742464758,0.012691504802407643,0.562567440404857,1.700029006457271e-16,5.134781488891349e-16,0,0
31,0.0789659417699818,0.9441979224080344,0.02446412534752695,0.5693437245659176,1.0408340855860843e-17,6.938893903907228e-16,0,0
32,0.0,0.9400000000000998,0.0,0.5670610096810164,-0.10038982354088355,-4.649058915617843e-16,1,0
33,0.02052328817155788,0.929730745330685,0.006364655607374201,0.561425076718828,-1.7694179454963432e-16,7.216449660063518e-16,0,0
34,0.09762535966477333,0.9499196179012076,0.030231913806274498,0.5724761252087293,7.112366251504909e-17,3.122502256758253e-16,0,0
35,0.1165000796946289,0.9554351019634533,0.03606088483168224,0.5754957530639279,-8.673617379884035e-17,4.996003610813204e-16,0,0
36,0.13640794183503,0.9643982025783117,0.04219834384603698,0.5804128870031829,-1.9081958235744878e-16,1.0408340855860843e-16,0,0
37,0.168469738189456,0.9830619683466068,0.05206748294093329,0.5906721816585672,3.8163916471489756e-16,-4.371503159461554e-16,0,0
38,0.180000000000749,1.0,0.05561229175447166,0.6000000000000001,1.5959455978986625e-16,0.09996995189346253,0,4
39,0.1571658894098232,0.9666267785429369,0.04859888254512852,0.5816277506671367,1.3877787807814457e-16,-5.377642775528102e-16,0,0
40,0.189767965830992,0.9805332096607943,0.058624564907679436,0.5892713855827769,-2.706168622523819e-16,-1.1796119636642288e-16,0,0
41,0.07481623589727063,0.924633736029046,0.02320089915873042,0.5586057305474545,-1.5612511283791264e-16,-9.992007221626409e-16,0,0
42,0.0557983572776371,0.9184455065417879,0.017312495410516503,0.5552223043531275,3.7816971776294395e-16,9.159339953157541e-16,0,0
43,0.036780304968602,0.9122570346733238,0.011417792078379941,0.5518376036073872,-3.3133218391157016e-16,-6.314393452555578e-16,0,0
44,0.09383354963153673,0.9308212990147324,0.02908255737193747,0.5619884670296782,3.469446951953614e-18,-4.649058915617843e-16,0,0
45,0.0,0.9200000000001403,0.0,0.556090209077489,-0.10039365114357673,6.591949208711867e-16,1,0
46,0.1128491821635707,0.9370071319403168,0.03495694811468688,0.5653706568195915,8.847089727481716e-17,3.677613769070831e-16,0,0
47,0.1318356546118255,0.9431692527342443,0.040815336541497015,0.5687415256824799,2.5326962749261384e-16,-2.0122792321330962e-16,0,0
48,0.1510423410020633,0.9489796391754212,0.04673556052104417,0.5719202815767317,3.2959746043559335e-16,-4.926614671774132e-16,0,0
49,0.1758014253994474,0.9690412299273018,0.0543378014482741,0.5829463151068612,1.6306400674181987e-16,7.979727989493313e-16,0,0
50,0.2000000000008322,1.0,0.061764086220711334,0.6000000000000001,-1.3877787807814457e-17,0.09996089280031209,0,4
51,0.01722418943860115,0.9093685710658588,0.005348694533511672,0.5502601938477356,5.516420653606247e-16,-7.008282842946301e-16,0,0
52,0.1700409752926172,0.9544763768263718,0.05258433060942753,0.5749290049603343,-4.996003610813204e-16,-7.389922007661198e-16,0,0
53,0.210000000000869,0.9826794919242412,0.0648426112440194,0.590445557767888,2.0816681711721685e-17,6.418476861114186e-16,0,0
54,0.1886956945753838,0.9617339356693173,0.05831603125373801,0.578912106636601,3.677613769070831e-16,6.591949208711867e-16,0,0
55,0.2200000000009155,1.0,0.06790684231173455,0.6000000000000001,6.245004513516506e-17,0.09995710827008766,0,4
