node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
0,1,2,1.1743967866555667,-0.00015590890595035267,0.0,1.221755803096947,1.7051457777415335,-0.00018579807167992958,3.899859057354924e-05,1.7497377078620442
0,2,3,1.1742994282814285,-0.00011115427142910361,-0.0001545779240004208,1.2218268609649012,1.7049012715439014,-9.382312785557393e-05,-0.00015642820167744944,1.7496598797322673
2,1,4,1.1745555289669654,-3.8775017685774293e-05,-0.00015686125754044156,1.221640057213877,1.705544583541187,-6.933084842296975e-06,-0.00017721814958866175,1.7498649632316094
5,0,3,1.174164174182446,-0.00022200661925309007,0.0,1.2219535508465853,1.704695745595767,-0.0002645754166318608,5.548391238701545e-05,1.7497050011181945
2,6,3,1.17436854519754,-0.00038331233765687145,-0.00018209997872631334,1.2219352331205755,1.705836149214439,-0.00041106943974794695,-0.0001208414029987337,1.7505844440900555
1,7,4,1.1745505749911207,-3.6961736676915935e-05,0.0,1.2215826420087446,1.7052395267460474,-4.404817277531558e-05,9.243588857429226e-06,1.7495267185967742
8,2,4,1.1745411290160892,-0.0001624142494695835,-0.00016897389129155727,1.2215360570860625,1.7049592441918797,-0.00015134718060982449,-0.0001608035614754809,1.7492260717181776
9,5,3,1.1741206024302195,-0.00018634366921232992,-0.0002820474644273929,1.2221844032708962,1.7055405497500213,-0.000151314048361645,-0.00028935199301188716,1.7507593494429192
10,5,9,1.1738485756228554,-0.00030384999755994624,0.0,1.2223062381822611,1.7044887820573795,-0.0003621036969871581,7.596623532831072e-05,1.7501216689226553
11,10,12,1.173301553055237,-0.00034187083766723525,0.0,1.2228918591455376,1.704004053442439,-0.0004074058771783351,8.548535501303488e-05,1.7507004529945527
6,2,13,1.1744324532884174,-0.0002835380584411684,-0.00037761447116579916,1.2216299929343712,1.7047562390984978,-0.0002436157938577998,-0.0003792289582959022,1.7492191104733719
6,9,3,1.1740508494925368,-0.0003732472232805817,-0.0003727838891265378,1.2219412742956273,1.7039547437772398,-0.00035191861101972034,-0.00035125086454881356,1.7490937256955825
7,14,4,1.1745875367277976,0.0,-3.767443013558136e-05,1.2215449675786143,1.7052809230277213,9.422035905962347e-06,-4.489750214251168e-05,1.7494975640442898
2,8,13,1.1746463503239764,-0.00027712857666967183,-0.00025841254216452114,1.2216335648519934,1.7060587423947984,-0.00026541804611712174,-0.00023842259078568837,1.7502646254940937
14,8,4,1.1746421999024461,-0.00014934257044568744,-4.0494990468431524e-05,1.2215526734927558,1.7056462202499025,-0.00016782686056603674,-1.0862513524316974e-05,1.7498018821945658
10,9,12,1.1736125521851062,-0.0001573895030225203,-0.00048249971525748947,1.2226056455105532,1.7045037295593497,-6.681324333641058e-05,-0.0005355928657994795,1.750626930078406
11,12,15,1.17302967545782,-0.00019019387876550997,-0.0005028831981590542,1.2231724111104807,1.7037108548148756,-0.0001009213024377366,-0.0005517300849173673,1.7509288729532955
16,11,15,1.1727254984510895,-0.00037830664172733286,0.0,1.2234834101201315,1.7033690759050442,-0.00045082571470427576,9.456689218617428e-05,1.751168801974174
17,6,13,1.1746078754504143,-0.0005973895033595522,-0.00038660720546701555,1.2216460820226684,1.7058866799599497,-0.000614952981443019,-0.00031094894193642064,1.750147768993086
18,9,6,1.1742002392051005,-0.0006938472648187755,-0.00044524340415819097,1.2220967771286557,1.7055976791863399,-0.0007151311713953399,-0.00035656165201545094,1.7506602693355087
8,19,13,1.1746798456361869,-0.00018684800631836064,-0.0003596916157526664,1.2213605853833784,1.704950884477988,-0.00013287505129416726,-0.0003820282576029742,1.7489295209516784
14,20,8,1.1747400791742928,0.0,-0.0001455778583867584,1.2213923397948427,1.7054652787660372,3.641299380163809e-05,-0.0001734881057915761,1.7493927270752423
9,21,12,1.173663724589852,-0.0008522818510591224,-0.00048050594351067843,1.2225785712165695,1.7046799773590724,-0.0008953139656942675,-0.00035920984383907575,1.7507224456221095
15,12,22,1.173073199730338,-0.0009924893444233085,-0.0005052318456897353,1.2232157044076928,1.704178359260908,-0.001056139708639663,-0.00035349375318350707,1.751371757417641
23,16,15,1.1724125576183182,-0.00018791574226995067,-0.0006797725533669308,1.2238969787385692,1.7034638496288208,-5.3739483887650836e-05,-0.000762978415974908,1.7519239343210231
24,16,23,1.1719824581712508,-0.00043623377381241113,0.0,1.224289445605244,1.7027503046865724,-0.000519839514041677,0.00010908727526166053,1.7520019066535164
17,18,6,1.1743320420746608,-0.0005504767359371665,-0.0007956234241186522,1.221715646058147,1.7045615829134368,-0.00045744413485549374,-0.000810809147418181,1.749204926002751
17,13,25,1.1747021787832395,-0.00048804888479814235,-0.0006194140377377977,1.221376152612077,1.7051583020412722,-0.0004268703652802296,-0.0006162514356922296,1.7491206222671778
9,18,21,1.173900368420513,-0.0006405279863622715,-0.0009238319842701515,1.2221818737738803,1.7042006312009947,-0.0005327000256221323,-0.0009410749886519616,1.749686374621389
20,19,8,1.1748382737182905,-0.0001824075840211048,-0.00013192032017528277,1.2213669693572697,1.7059331791304786,-0.00018432233470284877,-0.00011151275406512077,1.7497244576674944
13,19,25,1.1749144175818798,-0.0005036866218265934,-0.0003568967728799777,1.22135681036184,1.706340787157245,-0.0005106766780014252,-0.0002989474732425244,1.7500331045638213
12,21,22,1.1733675719895202,-0.0007399744671364727,-0.001012702919730657,1.222780391663405,1.7038628480531108,-0.0006288237929552001,-0.0010219868203016924,1.7504037618344193
15,22,26,1.1727159779993737,-0.0008320241342777424,-0.001050900982495051,1.2234608208301214,1.7031983479999429,-0.0007290066630662209,-0.0010445271932980546,1.7509950957274718
23,15,26,1.17236519798692,-0.0011143183240138743,-0.0006871028061692375,1.2237535915347415,1.702486870988803,-0.0011566201870437981,-0.0005408972638269098,1.750911247364816
24,23,27,1.1716849064699806,-0.0002644422189860274,-0.0007592630812407464,1.224727806349586,1.7030537821570149,-0.00012479802707296466,-0.0008384099681951709,1.7529620372425976
28,24,27,1.171165332126906,-0.0005498974106916688,0.0,1.2251449470173235,1.7019138749586542,-0.000655278496005321,0.0001374846103397701,1.7527421094573046
29,18,17,1.174512503492068,-0.001019720128667398,-0.0007915135164964227,1.2217049593029183,1.705592680334554,-0.0010169061197049531,-0.0006878077266961199,1.750009717905136
30,17,25,1.1748700011227735,-0.000804102521047137,-0.0005296209189964429,1.2212070485358968,1.7053544500298548,-0.0008259506375612633,-0.0004302387678961669,1.7489977618986947
18,31,21,1.1740544500106576,-0.00118433022234965,-0.0009402674762384322,1.2222398797775433,1.7054026095058468,-0.0011755107255557087,-0.0008235023772336689,1.750739807005174
20,32,19,1.1749291531477668,0.0,-0.00023828342146003934,1.2211534839024605,1.7054551847474198,5.955742823182507e-05,-0.0002839770676367497,1.7489900961403897
19,33,25,1.174981340924595,-0.00037397582388108697,-0.0005525654648224076,1.2209775653759305,1.704923805931586,-0.0003079294261943472,-0.0005653234358965415,1.7482746367442443
21,34,22,1.1734804419309257,-0.0013358283830006146,-0.0010274961537071192,1.222858486914312,1.7049134680288698,-0.0013340674408420794,-0.0008893544249013491,1.7513684610687317
22,35,26,1.1728396283786753,-0.0014332433052695048,-0.001091125059748066,1.2236564003869077,1.7048780233126895,-0.0014333988721306362,-0.0009398098782210134,1.752651878216669
36,23,26,1.1723051121439503,-0.0010612283126635313,-0.0013069137636421146,1.2243012375215656,1.7047473010293515,-0.0009353672411064069,-0.0012898965398879534,1.7536063182785797
23,36,27,1.1716843057964472,-0.0012788328202018584,-0.0007594020329833029,1.2244931508629815,1.7019204078526358,-0.0013345370486933272,-0.0005858843487904469,1.7516768114798793
28,27,37,1.1708058848922183,-0.00033260136372881277,-0.0007684513703534179,1.2256094976632799,1.7019650430893896,-0.00020389304919074655,-0.0008323665177184711,1.7535436517040541
38,28,37,1.1703169885323443,-0.0005770703937979516,0.0,1.2259937561208645,1.7008480971473867,-0.0006876703261664587,0.000144141693305417,1.7532886965868144
29,31,18,1.1742674117244607,-0.0009688484760339566,-0.0013536240096234664,1.2218216318865274,1.7046762238882651,-0.0008164999754048823,-0.001371183521229058,1.7494705468721752
29,17,30,1.1747540679101844,-0.0007744660361829747,-0.0011306112441804572,1.2213606821692462,1.7053923889557032,-0.0006402558631618583,-0.0011537394230090583,1.7492814464480035
33,30,25,1.1752051879292484,-0.0005462332591626984,-0.0006902199348965965,1.2210834948968845,1.7067742105596602,-0.00047766144091844725,-0.000685365576060357,1.7499280563768604
21,31,34,1.1737058550219204,-0.0011086337932200985,-0.0015169989836216757,1.2223651154151316,1.7039026302812492,-0.0009426504618223858,-0.0015312605579828901,1.7497501233366475
32,33,19,1.1751587491194406,-0.00034716829671960214,-0.00016106526189130221,1.2210367235920039,1.7062730286104097,-0.0003733552927319103,-0.0001049628955360366,1.749450558427682
34,35,22,1.1730475245504297,-0.0012069055335772738,-0.001652943623402514,1.223044745248096,1.7031952650420414,-0.0010259519790483547,-0.001668829315456276,1.7503066921550698
35,36,26,1.1722062529616584,-0.0012939113233145783,-0.001539021413488939,1.2237549300819381,1.7015272262071004,-0.001159510281352547,-0.0015126215529473635,1.7501499341731646
27,36,39,1.171386431802168,-0.0010650136532521781,-0.0015641060532001205,1.2250707814938782,1.702885874162052,-0.0008767743039247409,-0.0015965872428097998,1.753389776994283
37,27,39,1.1708266633222113,-0.0013317435665023414,-0.0007651651337499121,1.225451477173909,1.7013285589417324,-0.0013958891645472018,-0.0005791962691421601,1.752779856818208
40,38,37,1.1698864874593842,-0.00028401449551829216,-0.0009859256324045163,1.2266649073443796,1.7014551846786299,-9.116262092395743e-05,-0.0011034632864443251,1.7548663415375998
29,41,31,1.1744608907821859,-0.0015634716639854052,-0.001342344929973649,1.221786967657854,1.7056683844044365,-0.0015267038456501945,-0.00120779450253812,1.7502042574914904
42,29,30,1.1749225663009828,-0.0012922851018188908,-0.0010847332485717232,1.2212196926873498,1.705725058187727,-0.0012686171412608482,-0.0009693445452733378,1.7493137814435897
33,43,30,1.1752449374368688,-0.0009342290475732873,-0.0006569338051214402,1.2207585882769418,1.705453212653745,-0.0009494354788552166,-0.0005497202636595745,1.7483350904603858
