id,x,y,ux,uy,fintx,finty,bcx,bcy
0,0.04000000000016646,1.0,0.016322701335789412,0.8,-1.734723475976807e-16,0.14571943809572702,0,4
1,0.02000000000008328,1.0,0.008161931442312066,0.8,1.6653345369377348e-16,0.14572694120612148,0,4
2,0.03232300272509022,0.9832996072706063,0.013192043483417784,0.7877801412975025,4.3368086899420177e-16,-4.718447854656915e-16,0,0
3,0.05000670305834538,0.987790537300419,0.020407001106265192,0.7910658204623339,0.0,-1.2906342661267445e-15,0,0
4,0.01464101615145555,0.9853589838485708,0.005975419678685198,0.7892880501035764,-6.245004513516506e-17,-4.85722573273506e-16,0,0
5,0.06000000000024963,1.0,0.024481995676437256,0.8,1.3877787807814457e-16,0.14571547941982116,0,4
6,0.04951553635497874,0.9722873302562729,0.020211858832012146,0.7797219040531059,-2.8796409701215e-16,7.355227538141662e-16,0,0
7,0.0,1.0,0.0,0.8,-0.07802594779491284,0.07286352261204664,1,4
8,0.01675426480541296,0.9690192378865387,0.006840197724202464,0.7773338465503876,1.3877787807814457e-16,-9.298117831235686e-16,0,0
9,0.06820838232751653,0.9809976188558553,0.027834582186587152,0.7860936038769608,-8.326672684688674e-17,-3.7470027081099033e-16,0,0
10,0.08000000000033292,1.0,0.032639594240627054,0.8,3.139849491518021e-16,0.14570334913721358,0,4
11,0.1000000000004161,1.0,0.04079371032418081,0.8,-4.163336342344337e-17,0.14568555433163938,0,4
12,0.09030668950749172,0.9826249551222674,0.03684664206284687,0.7872818969109563,-1.8388068845354155e-16,7.632783294297951e-16,0,0
13,0.03293076030482936,0.9630175393470397,0.013445796270581966,0.7729420404439774,-2.949029909160572e-16,7.147060721024445e-16,0,0
14,0.0,0.9800000000000189,0.0,0.7853674282211358,-0.1560564512188939,-1.8735013540549517e-16,1,0
15,0.1100818312278703,0.983697750238486,0.04490747196700902,0.7880649431490121,1.942890293094024e-16,1.0547118733938987e-15,0,0
16,0.1200000000004994,1.0,0.048944219386997695,0.8,-8.326672684688674e-17,0.14566994181675819,0,4
