node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
0,1,2,1.1151705185334002,-0.00010388417054901788,0.0,1.1543947890882311,1.0341811205358389,-8.778472474396008e-05,8.26416662866326e-06,1.0642062520809166
0,2,3,1.1151141428112157,-7.796883594557436e-05,-8.914980542940043e-05,1.1544357703288792,1.0340642402126876,-5.8800586988733234e-05,-6.913755273383609e-05,1.064167021291014
2,1,4,1.1152764868421878,-2.5691532860083743e-05,-0.00010156822379059349,1.1543198432160704,1.0344092643619462,-1.361524041532423e-05,-8.377852543675431e-05,1.0642897199658559
5,0,3,1.1150322010219789,-0.00014512716822634442,0.0,1.1545088362493523,1.033949968553547,-0.0001226381547526624,1.1527620216373742e-05,1.0641735999756639
2,6,3,1.1151574060316776,-0.000248324156785662,-0.00010554813621510561,1.1545003411784869,1.034549295983026,-0.0002013939687527453,-6.934093063733866e-05,1.0646491534721827
1,7,4,1.1152716605247996,-2.3924978089270854e-05,0.0,1.1542826666659458,1.0342317205237836,-2.0217292207504067e-05,1.9026519799807659e-06,1.0640947590487377
8,2,4,1.1152673196948921,-0.0001044014575692781,-0.0001091838900482145,1.1542544544426114,1.0340934970874311,-7.95551596383894e-05,-8.397623308568538e-05,1.0639439550646594
9,5,3,1.1150060980924212,-0.00012376223739019032,-0.00017160928160819822,1.1546492963622441,1.03439608001842,-9.086888214519174e-05,-0.00013512090652808054,1.064727230529312
10,5,9,1.1148391228703027,-0.00019588985402585468,0.0,1.154723425734959,1.033855102786314,-0.00016553321793072256,1.5569804235524584e-05,1.0643885178025347
11,10,12,1.1144936564759789,-0.00021788283228341143,0.0,1.1550855472684223,1.033594548149552,-0.0001841175461876002,1.7318778127578023e-05,1.0646694029531627
6,2,13,1.1152018239149415,-0.00017897828482915656,-0.00022661125721690212,1.154311335600763,1.0339958462275782,-0.00013326399406694747,-0.00017729591122750114,1.0639419986456335
6,9,3,1.1149619225621235,-0.00024213092392555424,-0.0002257782187484736,1.154504150262186,1.033574293109779,-0.00018675549458159208,-0.00017164235579280256,1.0638619026352254
7,14,4,1.1152955855028888,0.0,-2.3545044415484995e-05,1.1542591216215303,1.0342559364332726,1.872570732403915e-06,-1.989622338791297e-05,1.0640823928546905
2,8,13,1.1153321431306922,-0.00017507323473978098,-0.00016310347501935496,1.1543132386284096,1.0346638618630783,-0.0001349023557907913,-0.00012383175400266635,1.0644877342685715
14,8,4,1.1153307942826842,-9.619217527544188e-05,-2.578474720493773e-05,1.1542652406033458,1.0344594557016074,-7.922800437641672e-05,-1.4121628646220647e-05,1.0642562090709915
10,9,12,1.1146884015125096,-0.00010236217385029,-0.0002983560147971076,1.154908565693482,1.0338532510008376,-6.275111890971985e-05,-0.0002439689848683878,1.064638808734597
11,12,15,1.1143257300351945,-0.00012419886530956603,-0.000301110273959182,1.1552535327555766,1.0334342108932977,-8.102704913285112e-05,-0.0002445797576701575,1.0647675868375088
16,11,15,1.1141418618617247,-0.0002379088084244474,0.0,1.1554397489531762,1.0332680952646496,-0.00020104131871725355,1.889759479048209e-05,1.0648858861104902
17,6,13,1.115314129793894,-0.0003799070727359549,-0.0002284353607731049,1.1543145991424373,1.034577946112026,-0.0003027827361690991,-0.0001626986950654579,1.0644196821002685
