method,loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,J_min,J_nonpositive_count,mean_F_rmse
krr,60,1e-08,100.0,1.0,4.1320273315878655e-05,0.005931596259656383,0.008216877284054553,0.02215668592211634,0.0409858100076482,0.01908310837100863,0.9303172719198275,0,0.003915115560162459
krr,10,1e-06,0.1,0.25,0.00017688590801354573,0.002483943465961498,0.0034810868265215643,0.007063632790219428,0.014087517146210824,0.007026124370653418,0.9778535859293017,0,0.008618780135380727
krr,20,1e-06,0.1,0.25,0.0003630840139333145,0.004910037430977675,0.006910649599636812,0.014248205481448752,0.028311890728124952,0.014083721300892681,0.972218699952098,0,0.008618780135380727
krr,30,1e-06,0.1,0.25,0.0005536598835664402,0.007350621760314151,0.01042947950903663,0.021918201048793152,0.04332439509954365,0.021477324308127748,0.9597838873241171,0,0.008618780135380727
krr,40,1e-06,0.1,0.25,0.000750279770585995,0.009814912005782215,0.014077151455700286,0.030320142720107964,0.05947119472622624,0.02932778681967024,0.9531835147710438,0,0.008618780135380727
krr,50,1e-06,0.1,0.25,0.0009524339421785299,0.012312359767814602,0.0178933509756566,0.039666183262127896,0.07706567062313016,0.037762938348169905,0.9422113587343237,0,0.008618780135380727
krr,60,1e-06,0.1,0.25,0.0011588427515950043,0.014840806381434217,0.021861243720481417,0.050096732139489196,0.09626184422170497,0.046822856044317365,0.9275290259594547,0,0.008618780135380727
krr,10,1e-06,0.1,0.5,0.00035377181602709145,0.004967886931922995,0.006966936829315734,0.014183067353684265,0.028293594957686585,0.014114389080145204,0.9825411657309082,0,0.017237560270761444
krr,20,1e-06,0.1,0.5,0.000726168027866629,0.009820074861955352,0.013836298132421388,0.028716480829532293,0.0570811218433988,0.02839909536088316,0.9717398168351962,0,0.017237560270761444
krr,30,1e-06,0.1,0.5,0.0011073197671328805,0.014701243520628281,0.020887470866079904,0.04432109701790083,0.08765635344689382,0.04345709471690086,0.9556062273119189,0,0.017237560270761444
krr,40,1e-06,0.1,0.5,0.0015005595411719903,0.019629824011564424,0.028197109598229613,0.06147627871976648,0.12070443730880409,0.05952953248667412,0.9410822535130491,0,0.017237560270761444
krr,50,1e-06,0.1,0.5,0.0019048678843570598,0.02462471953562918,0.03584152794688763,0.0806014409375235,0.15686489988286736,0.076881966665848,0.9276531081596239,0,0.017237560270761444
krr,60,1e-06,0.1,0.5,0.0023176855031900086,0.029681612762868428,0.043785235196177205,0.1019633556552116,0.19644414397754387,0.09559972277613973,0.915473802481168,0,0.017237560270761444
krr,10,1e-06,0.1,0.75,0.0005306577240406371,0.00745183039788449,0.010457627304128837,0.021359031996141416,0.042619921049748495,0.021266030423848965,0.9804844255047707,0,0.025856340406142164
krr,20,1e-06,0.1,0.75,0.0010892520417999437,0.014730112292933027,0.020777504772767155,0.043409572250644846,0.08631829700463138,0.04295402388884535,0.9588722273223715,0,0.025856340406142164
krr,30,1e-06,0.1,0.75,0.0016609796506993207,0.02205186528094241,0.03137569424054066,0.06722385625842135,0.13302778169278381,0.06596270876570816,0.9349808526752655,0,0.025856340406142164
krr,40,1e-06,0.1,0.75,0.0022508393117579855,0.029444736017346634,0.04236354963171339,0.09350349396007561,0.18376886925856914,0.0906548730644501,0.9114072104509094,0,0.025856340406142164
krr,50,1e-06,0.1,0.75,0.00285730182653559,0.03693707930344377,0.053850944859157084,0.12287377968332262,0.23952250434742103,0.1174440429677873,0.8894501948310397,0,0.025856340406142164
krr,60,1e-06,0.1,0.75,0.0034765282547850125,0.04452241914430265,0.06578180886721026,0.15571761196021625,0.3007471898618595,0.1464649568752861,0.8666831872918478,0,0.025856340406142164
krr,10,1e-06,0.1,1.0,0.0007075436320541829,0.009935773863845983,0.013953235333333695,0.02859224355327226,0.05706817413893013,0.028482292401508773,0.9749009527012243,0,0.03447512054152288
krr,20,1e-06,0.1,1.0,0.001452336055733258,0.019640149723910708,0.027734826215758512,0.05833208064337371,0.11603390203665316,0.057756493681175455,0.9442148587234102,0,0.03447512054152288
krr,30,1e-06,0.1,1.0,0.002214639534265761,0.02940248704125655,0.04189586005998739,0.0906409846942966,0.1794700323292646,0.08901789367121679,0.9119122822777835,0,0.03447512054152288
krr,40,1e-06,0.1,1.0,0.00300111908234398,0.039259648023128854,0.056580123242756346,0.1264349665702042,0.24873198405698152,0.12275421853278964,0.8791594933800055,0,0.03447512054152288
krr,50,1e-06,0.1,1.0,0.0038097357687141196,0.04924943907125834,0.0719279734961256,0.1665469124654611,0.3251593013872284,0.15953732081404318,0.8468778367972954,0,0.03447512054152288
krr,60,1e-06,0.1,1.0,0.004635371006380017,0.059363225525736855,0.08786073711492279,0.211469009495633,0.40936300804667286,0.1995542463986889,0.8153083045241685,0,0.03447512054152288
krr,10,1e-06,1.0,0.25,5.470743197893801e-05,0.001488269134061705,0.0019156328470513208,0.003880655774849427,0.007767957063819527,0.0038894993780476594,0.9772028303287744,0,0.004816895111234593
krr,20,1e-06,1.0,0.25,0.00011193364157517874,0.002832446098986464,0.0036696344002727804,0.007501351962525598,0.015030756689464301,0.0075480945106820895,0.9672078358719844,0,0.004816895111234593
krr,30,1e-06,1.0,0.25,0.00016992816034998054,0.00417415487294805,0.005452752952630226,0.011303549640593219,0.022599932437814312,0.01136240931889744,0.959164430221432,0,0.004816895111234593
krr,40,1e-06,1.0,0.25,0.0002276356604324243,0.005500895443170911,0.00725342403732913,0.015390610396165787,0.030569632914009066,0.015345956002703678,0.953913978360851,0,0.004816895111234593
krr,50,1e-06,1.0,0.25,0.0002851614137535834,0.006807180947420095,0.009031719675391427,0.019710598671396594,0.038797551261716315,0.01943493836631748,0.9438801355514922,0,0.004816895111234593
krr,60,1e-06,1.0,0.25,0.0003425958701213874,0.00809842417082033,0.010859268622167491,0.024546453064178873,0.04775298287420147,0.023833586593008632,0.930524479493876,0,0.004816895111234593
krr,10,1e-06,1.0,0.5,0.00010941486395787596,0.0029765382681234114,0.0038325965869487714,0.007773003441530114,0.015558135592847898,0.0077891908230044255,0.9884762574807927,0,0.009633790222469192
krr,20,1e-06,1.0,0.5,0.00022386728315035743,0.005664892197972926,0.0073426244246754,0.015054470276568093,0.030160319838736273,0.015140663514053668,0.981572961820349,0,0.009633790222469192
krr,30,1e-06,1.0,0.5,0.0003398563206999612,0.008348309745896091,0.010912374358866354,0.022718739351329405,0.04542582282344674,0.022829508688724545,0.9730594982875521,0,0.009633790222469192
krr,40,1e-06,1.0,0.5,0.0004552713208648485,0.011001790886341832,0.014516959184166569,0.03094785653714705,0.061506232391701846,0.030865568027371434,0.9663861588319748,0,0.009633790222469192
krr,50,1e-06,1.0,0.5,0.0005703228275071667,0.013614361894840225,0.0180749449198406,0.039628031125632096,0.07810418191562217,0.03911296020381258,0.9595734823801317,0,0.009633790222469192
krr,60,1e-06,1.0,0.5,0.0006851917402427748,0.01619684834164067,0.021731296765721702,0.049298772750275964,0.09613260537604346,0.04797774295526676,0.9525393303758748,0,0.009633790222469192
krr,10,1e-06,1.0,0.75,0.00016412229593681395,0.00446480740218512,0.005750911857466771,0.011677471897194149,0.023371259076434444,0.01169948916134501,0.9883164979036275,0,0.014450685333703786
krr,20,1e-06,1.0,0.75,0.0003358009247255362,0.008497338296959383,0.011019127709186397,0.022661136844400402,0.045391800445104435,0.022779889837201264,0.9759139646262218,0,0.014450685333703786
krr,30,1e-06,1.0,0.75,0.0005097844810499417,0.012522464618844141,0.0163793737828168,0.03425049965461748,0.06848606655079918,0.034407669236037455,0.9645798806645889,0,0.014450685333703786
krr,40,1e-06,1.0,0.75,0.0006829069812972728,0.016502686329512736,0.021791726852074,0.04668271339199909,0.09282649107893874,0.04657152829752453,0.9548383124134371,0,0.014450685333703786
krr,50,1e-06,1.0,0.75,0.00085548424126075,0.020421542842260332,0.027131648124142288,0.059772918471251886,0.11794672356955606,0.05905359940280728,0.945366642434583,0,0.014450685333703786
krr,60,1e-06,1.0,0.75,0.001027787610364162,0.02429527251246101,0.032619162137406336,0.07429180665437025,0.14517986102184635,0.07246087777574367,0.9369848270998823,0,0.014450685333703786
krr,10,1e-06,1.0,1.0,0.00021882972791575195,0.005953076536246817,0.007670599267437442,0.015594487403573219,0.031208050022929673,0.015620811464067987,0.9843466825941392,0,0.019267580444938377
krr,20,1e-06,1.0,1.0,0.00044773456630071496,0.011329784395945841,0.014699301592881506,0.030323108673928605,0.06072830814292658,0.030467988449567104,0.9685639859266046,0,0.019267580444938377
krr,30,1e-06,1.0,1.0,0.0006797126413999223,0.016696619491792193,0.021854259444038817,0.04590366231822565,0.09178909013793443,0.04610343578759732,0.9537901249419033,0,0.019267580444938377
krr,40,1e-06,1.0,1.0,0.000910542641729697,0.022003581772683637,0.029078845102524033,0.06260591197602584,0.12454719080142505,0.06247697529839492,0.9407105385153282,0,0.019267580444938377
krr,50,1e-06,1.0,1.0,0.0011406456550143334,0.027228723789680425,0.03620379609138409,0.08016542789387016,0.1583521164294789,0.07927716656151743,0.9293136549111155,0,0.019267580444938377
krr,60,1e-06,1.0,1.0,0.0013703834804855495,0.03239369668328135,0.04352593406552773,0.09955976086829667,0.19493587695658476,0.09731258942857245,0.9192507236647854,0,0.019267580444938377
krr,10,1e-06,10.0,0.25,1.1741099946579101e-05,0.0007644563338654746,0.0009280323797303393,0.0019254861786031463,0.003837751372660286,0.0019135692388501776,0.9717225582766159,0,0.001997473656857184
krr,20,1e-06,10.0,0.25,2.2576476574813127e-05,0.0012557608399983932,0.0015067615046512274,0.003184023476596002,0.006351416023262838,0.0031772374471191094,0.9572480245174577,0,0.001997473656857184
krr,30,1e-06,10.0,0.25,3.419509065845917e-05,0.00174048476994316,0.0020853412239386637,0.004512175410701531,0.008956598824202631,0.004478752924398918,0.9510884817261821,0,0.001997473656857184
krr,40,1e-06,10.0,0.25,4.6943486946996114e-05,0.002241798505660387,0.0026955226978102776,0.006071170620911146,0.011902428687879602,0.0059216490004416296,0.9430943209755206,0,0.001997473656857184
krr,50,1e-06,10.0,0.25,5.999636180245148e-05,0.0027384748670175444,0.003316693831094294,0.007822004658841359,0.015067214107244913,0.007434080590491605,0.9342840927819767,0,0.001997473656857184
krr,60,1e-06,10.0,0.25,7.337027507679047e-05,0.003243866624658145,0.003966535781249707,0.010039497482593923,0.01884619991895335,0.009129311960765066,0.9196512919911188,0,0.001997473656857184
krr,10,1e-06,10.0,0.5,2.3482199893158236e-05,0.0015289126677309481,0.0018560456331475506,0.0038443129758299758,0.007663382638202654,0.003821410159063401,0.9774502339037487,0,0.003994947313714352
krr,20,1e-06,10.0,0.5,4.515295314962636e-05,0.0025115216799968185,0.0030129725215489365,0.006358774449449904,0.012684504451049117,0.006344424359076463,0.9650477495239683,0,0.003994947313714352
krr,30,1e-06,10.0,0.5,6.839018131691848e-05,0.003480969539886328,0.0041697844329169126,0.00901546322477166,0.01789788782870597,0.008947899426737285,0.9583493002350346,0,0.003994947313714352
krr,40,1e-06,10.0,0.5,9.388697389399198e-05,0.004483597011320732,0.005389763404453572,0.012130514035421675,0.023793098983008132,0.011834611065955267,0.9502902064127174,0,0.003994947313714352
krr,50,1e-06,10.0,0.5,0.0001199927236049027,0.005476949734035056,0.006632796187154588,0.015637082001898554,0.030153454130505148,0.014875503167387364,0.943060720383892,0,0.003994947313714352
krr,60,1e-06,10.0,0.5,0.00014674055015358067,0.006487733249316228,0.007934149294568161,0.020055003167614754,0.037722899046699516,0.01828042668272388,0.9315311936150795,0,0.003994947313714352
krr,10,1e-06,10.0,0.75,3.522329983973737e-05,0.0022933690015964295,0.0027840420220052093,0.005756824927904515,0.011477334657870361,0.0057236784394186745,0.9831828247752304,0,0.005992420970571528
krr,20,1e-06,10.0,0.75,6.77294297244395e-05,0.0037672825199952394,0.004518648639522258,0.009525062229469304,0.019000388409148396,0.009502048546738202,0.9728606140078008,0,0.005992420970571528
krr,30,1e-06,10.0,0.75,0.00010258527197537767,0.005221454309829486,0.006253374827804163,0.013511364963691057,0.02682579697561803,0.013408284737713636,0.963637611276088,0,0.005992420970571528
krr,40,1e-06,10.0,0.75,0.00014083046084098808,0.006725395516981094,0.008082831437530523,0.01818061166592021,0.035674949901875606,0.01774016108203504,0.9542074535924793,0,0.005992420970571528
krr,50,1e-06,10.0,0.75,0.00017998908540735415,0.00821542460105257,0.009948511857512577,0.023449264374858537,0.04526240802218106,0.022325626734346234,0.9456378264634241,0,0.005992420970571528
krr,60,1e-06,10.0,0.75,0.0002201108252303707,0.009731599873974353,0.011903157636257381,0.030052900060725245,0.05663539036516928,0.027454983771410535,0.9386946333671777,0,0.005992420970571528
krr,10,1e-06,10.0,1.0,4.696439978631647e-05,0.0030578253354618984,0.003712023808142728,0.007663368883622784,0.015280050433100306,0.007620530082363146,0.9851735954731601,0,0.007989894627428702
krr,20,1e-06,10.0,1.0,9.030590629925264e-05,0.005023043359993627,0.0060238054585819425,0.01268370058536719,0.02530019051514634,0.01265059392198098,0.9765250768107673,0,0.007989894627428702
krr,30,1e-06,10.0,1.0,0.00013678036263383683,0.006961939079772661,0.008336157647116867,0.018001387411589936,0.03574224907090189,0.017860743904714205,0.9662903278022809,0,0.007989894627428702
krr,40,1e-06,10.0,1.0,0.00018777394778798413,0.008967194022641456,0.010774836212779545,0.024224053550537358,0.047550904703061773,0.023639554666979683,0.955962314104553,0,0.007989894627428702
krr,50,1e-06,10.0,1.0,0.0002399854472098056,0.010953899468070094,0.013264045687693066,0.0312625884975715,0.06039774662828689,0.02978580011601625,0.9470446389189658,0,0.007989894627428702
krr,60,1e-06,10.0,1.0,0.0002934811003071612,0.012975466498632472,0.01587387769660607,0.04003959633826669,0.0755889644746914,0.036654618866180606,0.9399199344440308,0,0.007989894627428702
krr,10,1e-06,30.0,0.25,5.348448623670634e-06,0.0005954694500734886,0.0007901211480709509,0.001660886071465081,0.0032964367197919953,0.0016362810976891273,0.9697040967109435,0,0.0013074201790990727
krr,20,1e-06,30.0,0.25,8.583356174047596e-06,0.0008976554215468733,0.0011960818147318867,0.002593428228474521,0.005131135660413195,0.002541899718341832,0.954917032524483,0,0.0013074201790990727
krr,30,1e-06,30.0,0.25,1.2041091424095239e-05,0.0011729062194469268,0.0015457063944805736,0.0034641872832477686,0.006800119662273264,0.0033491865812282553,0.9485156240138795,0,0.0013074201790990727
krr,40,1e-06,30.0,0.25,1.5669676401755985e-05,0.0014513321004034493,0.0018930059637742391,0.004422254688662783,0.008594927210232141,0.004207267860876496,0.9407655834188586,0,0.0013074201790990727
krr,50,1e-06,30.0,0.25,1.9148554230912338e-05,0.0017144636035750236,0.0022095106585021374,0.0054131078963921215,0.010359732551152455,0.005018323712542992,0.9311844444916063,0,0.0013074201790990727
krr,60,1e-06,30.0,0.25,2.309158531561075e-05,0.0020126942795486748,0.002576467094293351,0.006824511610105625,0.012746759191075315,0.006038499013431427,0.9171263787870186,0,0.0013074201790990727
krr,10,1e-06,30.0,0.5,1.0696897247341286e-05,0.0011909389001469894,0.001580177739854778,0.00331292240698686,0.006577430660908264,0.0032657983621826757,0.9734057085485538,0,0.0026148403581981567
krr,20,1e-06,30.0,0.5,1.7166712348095128e-05,0.0017953108430937795,0.0023916121879931987,0.005170959385015994,0.010232499025313075,0.005069635621312091,0.9603746800370617,0,0.0026148403581981567
krr,30,1e-06,30.0,0.5,2.4082182848190427e-05,0.002345812438893867,0.0030905647676650262,0.006906786223238201,0.013560197275201477,0.006679347522285977,0.9531911208682768,0,0.0026148403581981567
krr,40,1e-06,30.0,0.5,3.133935280351196e-05,0.002902664200806873,0.003784747575648028,0.008813351857160824,0.017133534022005896,0.00838803436168927,0.9450415302944843,0,0.0026148403581981567
krr,50,1e-06,30.0,0.5,3.8297108461824675e-05,0.0034289272071500163,0.0044187830266565675,0.010790740352131371,0.020664425667039136,0.010014624420939668,0.9352139686677999,0,0.0026148403581981567
krr,60,1e-06,30.0,0.5,4.6183170631221576e-05,0.0040253885590974155,0.005153807431252288,0.01358816027807193,0.02540887798944303,0.012049051993806644,0.9246837414555842,0,0.0026148403581981567
krr,10,1e-06,30.0,0.75,1.6045345871011908e-05,0.001786408350220481,0.002370170727955589,0.004956384694960415,0.0098433547646613,0.004888688624730727,0.9771046334066635,0,0.0039222605372972305
krr,20,1e-06,30.0,0.75,2.5750068522142647e-05,0.002692966264640663,0.0035865957926739587,0.00773315710386471,0.015305013644661847,0.007583649953871858,0.9658343815260055,0,0.0039222605372972305
krr,30,1e-06,30.0,0.75,3.612327427228564e-05,0.003518718658340789,0.004634586726207107,0.0103286732994438,0.02028172942761349,0.009991250982511458,0.9578590960104681,0,0.0039222605372972305
krr,40,1e-06,30.0,0.75,4.700902920526803e-05,0.004353996301210313,0.005675248754181095,0.013174579443511195,0.025617969130908705,0.012543416452622176,0.9480594569285158,0,0.0039222605372972305
krr,50,1e-06,30.0,0.75,5.744566269273688e-05,0.005143390810724993,0.006627851229458999,0.01613459308666636,0.030916477452201895,0.014989994107852761,0.9384565141700264,0,0.0039222605372972305
krr,60,1e-06,30.0,0.75,6.927475594683231e-05,0.006038082838646147,0.007732068549020327,0.02029365495487244,0.03798973868678041,0.018032909291983073,0.9298617761412347,0,0.0039222605372972305
krr,10,1e-06,30.0,1.0,2.1393794494682585e-05,0.00238187780029397,0.003160101065131656,0.006591551523372175,0.013094584837841147,0.006505089197236896,0.9803194322543104,0,0.005229680716396318
krr,20,1e-06,30.0,1.0,3.433342469619019e-05,0.0035906216861875356,0.004781037305951632,0.010280591826921998,0.02034960655192153,0.010084382347713756,0.9701725974260156,0,0.005229680716396318
krr,30,1e-06,30.0,1.0,4.816436569638085e-05,0.004691624877787757,0.006177783889390393,0.013730735717406855,0.02696621501882918,0.013285657740075398,0.9584998582862564,0,0.005229680716396318
krr,40,1e-06,30.0,1.0,6.267870560702397e-05,0.005805328401613768,0.007564533449512232,0.017507243217490427,0.03405038332864238,0.01667451754006834,0.9472109839024028,0,0.005229680716396318
krr,50,1e-06,30.0,1.0,7.65942169236492e-05,0.006857854414300007,0.008836749398564369,0.02144638354411602,0.041118297424305804,0.01994551930173446,0.9373925758881088,0,0.005229680716396318
krr,60,1e-06,30.0,1.0,9.236634126244294e-05,0.008050777118194866,0.010311297952365,0.026943752092687564,0.05049276939201029,0.02399133128928148,0.9284124765250392,0,0.005229680716396318
krr,10,1e-06,100.0,0.25,3.111624893992018e-06,0.0004886143993239402,0.0006948956244720917,0.0014624537030110208,0.0028956517537742695,0.00143372936358521,0.969110539687922,0,0.0010081045619684105
krr,20,1e-06,100.0,0.25,4.578359781154872e-06,0.0007186467721563449,0.0010339903090441386,0.0022609969128381106,0.004446479825881199,0.0021879820289653373,0.954715091202927,0,0.0010081045619684105
krr,30,1e-06,100.0,0.25,6.028493663673156e-06,0.000918954988364873,0.0013190838483752045,0.00299330450943478,0.005832354065860887,0.002846909439110794,0.9488998188992813,0,0.0010081045619684105
krr,40,1e-06,100.0,0.25,7.582425932405623e-06,0.0011099801597135458,0.0015963082955964927,0.0037914883230622093,0.007304452505584715,0.0035329243354183678,0.9416127302457644,0,0.0010081045619684105
krr,50,1e-06,100.0,0.25,9.133197265337126e-06,0.0012904406921614008,0.0018512759795373365,0.0046333281750787405,0.008785509870450469,0.00419117560351508,0.9314030189468957,0,0.0010081045619684105
krr,60,1e-06,100.0,0.25,1.1195573146134725e-05,0.0015219903600903583,0.0021538889095404556,0.005846911632151409,0.010824420776345042,0.0050429708540478905,0.9198104181803103,0,0.0010081045619684105
krr,10,1e-06,100.0,0.5,6.223249787984081e-06,0.000977228798647877,0.0013898674152839755,0.0029189006454549866,0.005781970259836759,0.0028639880513243675,0.9722195958068962,0,0.002016209123936809
krr,20,1e-06,100.0,0.5,9.156719562309788e-06,0.0014372935443127232,0.0020678207904280656,0.0045110449503071946,0.008874607260037732,0.004368319951106593,0.9599767849572759,0,0.002016209123936809
krr,30,1e-06,100.0,0.5,1.2056987327346353e-05,0.0018379099767297643,0.0026379162123443952,0.005971492714706186,0.011639717274076087,0.005683581358832158,0.953704054994211,0,0.002016209123936809
krr,40,1e-06,100.0,0.5,1.5164851864811297e-05,0.0022199603194270907,0.0031920694986936407,0.007561172217382479,0.014572827662737847,0.0070509226125235165,0.9454240238874355,0,0.002016209123936809
krr,50,1e-06,100.0,0.5,1.826639453067413e-05,0.0025808813843227123,0.0037023512095140567,0.009242920591757584,0.017534167829365586,0.008368313088532503,0.9356658449362328,0,0.002016209123936809
krr,60,1e-06,100.0,0.5,2.2391146292269304e-05,0.0030439807201806854,0.004307899536888051,0.011649097106277356,0.021585839353640023,0.01006535094791488,0.9253684518105438,0,0.002016209123936809
krr,10,1e-06,100.0,0.75,9.334874681976136e-06,0.0014658431979718209,0.002084915849459516,0.004369543721277722,0.008659188058551289,0.0042908347924319355,0.9753269662507554,0,0.0030243136859052083
krr,20,1e-06,100.0,0.75,1.3735079343464666e-05,0.002155940316469089,0.003101492530335333,0.006750558419386529,0.013284922263892315,0.006541191392322296,0.9652465202513144,0,0.0030243136859052083
krr,30,1e-06,100.0,0.75,1.8085480991019506e-05,0.0027568649650946448,0.003956500253946345,0.008935175904906542,0.017422914846511577,0.008510309225135916,0.9546582015645975,0,0.0030243136859052083
krr,40,1e-06,100.0,0.75,2.274727779721698e-05,0.0033299404791406187,0.004787290223832476,0.01130992230422675,0.02180631880889881,0.010554432584793397,0.9467798871988199,0,0.0030243136859052083
krr,50,1e-06,100.0,0.75,2.739959179601117e-05,0.003871322076484086,0.0055532351904745755,0.013829802092108795,0.026247292402096806,0.012531850984924634,0.939384499950642,0,0.0030243136859052083
krr,60,1e-06,100.0,0.75,3.358671943840405e-05,0.00456597108027099,0.0064620515777232615,0.017408317791318517,0.03228619345361136,0.015067646220728143,0.9309207333393383,0,0.0030243136859052083
krr,10,1e-06,100.0,1.0,1.2446499575968165e-05,0.0019544575972957534,0.0027800414039175743,0.005814587463463486,0.011527539516012281,0.005714328834450782,0.9776156368879438,0,0.0040324182478736256
krr,20,1e-06,100.0,1.0,1.8313439124619526e-05,0.0028745870886254243,0.004135006615283891,0.00897995556628472,0.01767796858366748,0.00870677466927399,0.9651550215525063,0,0.0040324182478736256
krr,30,1e-06,100.0,1.0,2.41139746546927e-05,0.003675819953459544,0.005274839136415859,0.011884971421355176,0.023182777773261578,0.011327387616285212,0.9539623331988587,0,0.0040324182478736256
krr,40,1e-06,100.0,1.0,3.0329703729622604e-05,0.004439920638854166,0.006381977090053932,0.01503861903453278,0.029006127300927397,0.014043892392031375,0.9456452919524567,0,0.0040324182478736256
krr,50,1e-06,100.0,1.0,3.653278906134833e-05,0.005161762768645473,0.007403937424958838,0.018395007792821598,0.034926213938369824,0.01668223115735795,0.9386455930145732,0,0.0040324182478736256
krr,60,1e-06,100.0,1.0,4.478229258453871e-05,0.0060879614403613926,0.008616364725260653,0.0231263615925224,0.04292745252173391,0.02005036914856099,0.9305846653467634,0,0.0040324182478736256
krr,10,1e-05,0.1,0.25,0.0002228510710472066,0.00284495180370914,0.0037231075658441773,0.007571129341812413,0.015085234465554442,0.007516085637291557,0.9786177939658128,0,0.009913044496936597
krr,20,1e-05,0.1,0.25,0.0004529402751832397,0.005650018187071295,0.007364367660066665,0.015256750479847304,0.030254739993784165,0.015016430187955229,0.9717895354507986,0,0.009913044496936597
krr,30,1e-05,0.1,0.25,0.0006863515503746548,0.008483979292972637,0.011074629502260461,0.023431116731431566,0.04619219859120853,0.022827482888908294,0.9592009808787325,0,0.009913044496936597
krr,40,1e-05,0.1,0.25,0.0009224057431851817,0.011324285144687694,0.014899105235648047,0.03234624686498571,0.06326788828536747,0.031088462369023996,0.9524866690638103,0,0.009913044496936597
krr,50,1e-05,0.1,0.25,0.0011603979176976573,0.014162378326775135,0.01888333728541597,0.04223714693724569,0.08184130177845576,0.03995156922705355,0.9414993490150119,0,0.009913044496936597
krr,60,1e-05,0.1,0.25,0.001400936641285675,0.017012654226403683,0.023036692679037928,0.05333404889890263,0.10223179655491832,0.049535377336814124,0.9269005567305275,0,0.009913044496936597
krr,10,1e-05,0.1,0.5,0.00044570214209441314,0.005689903607418279,0.007452739272154,0.015226197761295218,0.030341882197329636,0.015119155881640377,0.9840809436345245,0,0.01982608899387318
krr,20,1e-05,0.1,0.5,0.0009058805503664794,0.011300036374142591,0.014753785414931667,0.030845012763756553,0.061184494960183515,0.030371370105280224,0.979580973664255,0,0.01982608899387318
krr,30,1e-05,0.1,0.5,0.0013727031007493096,0.016967958585945256,0.02220213766305326,0.04759374614813538,0.09388000855024232,0.04640003092994066,0.9705960295577271,0,0.01982608899387318
krr,40,1e-05,0.1,0.5,0.0018448114863703637,0.022648570289375378,0.029884738436083764,0.06595083602092436,0.12914200771371423,0.06347451965073095,0.9601141184141628,0,0.01982608899387318
krr,50,1e-05,0.1,0.5,0.002320795835395314,0.028324756653550248,0.03788704476163268,0.08637454039653066,0.16769221423241515,0.08190444388717534,0.9521855748340776,0,0.01982608899387318
krr,60,1e-05,0.1,0.5,0.0028018732825713494,0.03402530845280733,0.04622478744388232,0.10930415008090139,0.21016118442563797,0.1019307684203499,0.9395165722324216,0,0.01982608899387318
krr,10,1e-05,0.1,0.75,0.0006685532131416197,0.008534855411127418,0.011189003816336463,0.02296620858948197,0.04577220993453518,0.022810765379973775,0.98880275868262,0,0.029739133490809772
krr,20,1e-05,0.1,0.75,0.001358820825549719,0.016950054561213877,0.022169059312256614,0.04677147424414495,0.0928039666258566,0.046075169232156,0.9747694623512583,0,0.029739133490809772
krr,30,1e-05,0.1,0.75,0.0020590546511239645,0.025451937878917873,0.03338505355928424,0.0725089122084221,0.14310747474812996,0.07074856171817666,0.958068958061663,0,0.029739133490809772
krr,40,1e-05,0.1,0.75,0.0027672172295555453,0.033972855434063066,0.04496236425432815,0.10086109864170674,0.1977164498336042,0.09722374609964278,0.9409668473327315,0,0.029739133490809772
krr,50,1e-05,0.1,0.75,0.0034811937530929717,0.04248713498032537,0.057020712009908985,0.13250195360558825,0.25771840477921704,0.12597130395763398,0.924404429687138,0,0.029739133490809772
krr,60,1e-05,0.1,0.75,0.004202809923857024,0.051037962679211006,0.0695790261366334,0.16806412171875604,0.32404840343607644,0.15735631912067463,0.9048156071502296,0,0.029739133490809772
krr,10,1e-05,0.1,1.0,0.0008914042841888263,0.011379807214836559,0.01493200951163919,0.030792143102490087,0.06137845645867483,0.030592468308176586,0.9857375187502128,0,0.03965217798774636
krr,20,1e-05,0.1,1.0,0.0018117611007329587,0.022600072748285172,0.029610989827526,0.06304253720325646,0.12512755246604731,0.06213822208310805,0.9662568776173627,0,0.03965217798774636
krr,30,1e-05,0.1,1.0,0.002745406201498619,0.03393591717189051,0.04462588152915534,0.09819636193030085,0.19391744941421718,0.09590433666245887,0.9446229568089637,0,0.03965217798774636
krr,40,1e-05,0.1,1.0,0.0036896229727407274,0.04529714057875074,0.06013738179304951,0.13712080398989288,0.2690823673949117,0.1324029468438407,0.9207137286728894,0,0.03965217798774636
krr,50,1e-05,0.1,1.0,0.004641591670790628,0.05664951330710049,0.07629380114579569,0.18070136968883022,0.35207945376925187,0.17226761804592494,0.8952961592432344,0,0.03965217798774636
krr,60,1e-05,0.1,1.0,0.0056037465651427,0.06805061690561469,0.09311394639158753,0.2297531146705659,0.44414218854825727,0.21598698398790914,0.8687264195613673,0,0.03965217798774636
krr,10,1e-05,1.0,0.25,6.405381141200194e-05,0.0016038547323805321,0.0020464115807934087,0.0041340935658670044,0.00828122081352085,0.004149599627612841,0.9784558478603865,0,0.005168638594554883
krr,20,1e-05,1.0,0.25,0.00013075748749181285,0.003059874985668794,0.003931676215426549,0.007988934238349028,0.016038082237588114,0.008070109453508955,0.9695625917518034,0,0.005168638594554883
