x,y,ux,uy,bcx,bcy
0.3356401384083045,1.0,-0.001139354985555,0.144910745853304,0.0,1.0
0.3391003460207612,1.0,-0.0011792555041228,0.1445424799977553,0.0,1.0
0.3425605536332179,1.0,-0.0012222271353998,0.1441140705713091,0.0,1.0
0.3460207612456747,1.0,-0.0012829493729781,0.14366510096929,0.0,1.0
0.3494809688581315,1.0,-0.0013072593010551,0.1432542171386165,0.0,1.0
0.3529411764705882,1.0,-0.0013576737377507,0.1428212279709671,0.0,1.0
0.356401384083045,1.0,-0.0014069607392276,0.1424431212848254,0.0,1.0
0.3598615916955017,1.0,-0.0014735063551464,0.1420667834042948,0.0,1.0
0.3633217993079585,1.0,-0.0015402928844776,0.1416752128890999,0.0,1.0
0.3667820069204152,1.0,-0.0016326527318133,0.1412951279239671,0.0,1.0
0.370242214532872,1.0,-0.0016774316811464,0.1409317916246836,0.0,1.0
0.3737024221453287,1.0,-0.0017731717108473,0.1405962283194347,0.0,1.0
0.3771626297577855,1.0,-0.0018707790343986,0.1402560675814666,0.0,1.0
0.3806228373702422,1.0,-0.0019659912948251,0.1399145060502842,0.0,1.0
0.3840830449826989,1.0,-0.0020492659379828,0.1395889035356431,0.0,1.0
0.3875432525951557,1.0,-0.0021545810320052,0.1392805932718402,0.0,1.0
0.3910034602076124,1.0,-0.0022573182722963,0.13895574897651,0.0,1.0
0.3944636678200692,1.0,-0.0023849645820041,0.138621794777125,0.0,1.0
0.3979238754325259,1.0,-0.0024719888195115,0.1383337368816706,0.0,1.0
0.4013840830449827,1.0,-0.0025705135866368,0.1380795021594628,0.0,1.0
0.4048442906574394,1.0,-0.002679954849871,0.1378122775779932,0.0,1.0
0.4083044982698962,1.0,-0.0027773331043399,0.1375947906846962,0.0,1.0
0.4117647058823529,1.0,-0.0028798573404618,0.1373314168424589,0.0,1.0
0.4152249134948096,1.0,-0.0029858352799344,0.1371046114634723,0.0,1.0
0.4186851211072664,1.0,-0.0031237029335637,0.1368603989886379,0.0,1.0
0.4221453287197231,1.0,-0.0032178281728294,0.1366244385534516,0.0,1.0
0.4256055363321799,1.0,-0.0033418084587259,0.1364404922526251,0.0,1.0
0.4290657439446367,1.0,-0.0034749821725831,0.1362223417366724,0.0,1.0
0.4325259515570934,1.0,-0.003562212056069,0.1360361238116547,0.0,1.0
0.4359861591695502,1.0,-0.0037119171346175,0.1357956550008154,0.0,1.0
0.4394463667820069,1.0,-0.0038275875573867,0.1356134082688527,0.0,1.0
0.4429065743944637,1.0,-0.0039341166486485,0.1354524532026703,0.0,1.0
0.4463667820069204,1.0,-0.0040653884518556,0.1352795165772889,0.0,1.0
0.4498269896193771,1.0,-0.0041795696698079,0.1351006157545616,0.0,1.0
0.4532871972318339,1.0,-0.0043406661122317,0.1349432643379135,0.0,1.0
0.4567474048442906,1.0,-0.0044642173414911,0.1347871459436272,0.0,1.0
0.4602076124567474,1.0,-0.0045687195101274,0.1346670244327601,0.0,1.0
0.4636678200692041,1.0,-0.0047292325531313,0.1345042872825481,0.0,1.0
0.4671280276816609,1.0,-0.0048397101501517,0.1343611131589507,0.0,1.0
0.4705882352941176,1.0,-0.0049704249403202,0.1342454478515108,0.0,1.0
0.4740484429065744,1.0,-0.0050821552598187,0.1341432714462316,0.0,1.0
0.4775086505190311,1.0,-0.0051920442668402,0.1340367289494951,0.0,1.0
0.4809688581314879,1.0,-0.0053167204987387,0.133909349722899,0.0,1.0
0.4844290657439446,1.0,-0.0054397514765663,0.1338285847064974,0.0,1.0
0.4878892733564013,1.0,-0.0055279412142278,0.1337545595551606,0.0,1.0
0.4913494809688581,1.0,-0.0056557101600299,0.1336793126396643,0.0,1.0
0.4948096885813148,1.0,-0.0057725581232856,0.1336079940503564,0.0,1.0
0.4982698961937716,1.0,-0.0058858137124498,0.1335315750723232,0.0,1.0
0.5017301038062284,1.0,-0.0060075268099697,0.1334822820106448,0.0,1.0
0.5051903114186851,1.0,-0.0061166116271425,0.1334466968716931,0.0,1.0
0.5086505190311419,1.0,-0.0062250484187429,0.1334028623553643,0.0,1.0
0.5121107266435986,1.0,-0.0063521455741325,0.1333591743592219,0.0,1.0
0.5155709342560554,1.0,-0.0064497269789279,0.1333430447204087,0.0,1.0
0.5190311418685121,1.0,-0.006562577375475,0.1333151796598806,0.0,1.0
0.5224913494809689,1.0,-0.0066820089239084,0.1333211541665823,0.0,1.0
0.5259515570934256,1.0,-0.0067928421997286,0.1333111970747208,0.0,1.0
0.5294117647058824,1.0,-0.006903816895076,0.1333024412464118,0.0,1.0
0.532871972318339,1.0,-0.0070214306495142,0.1333073384940317,0.0,1.0
0.5363321799307958,1.0,-0.0071216841770014,0.1333247019974064,0.0,1.0
0.5397923875432526,1.0,-0.0072564028825024,0.1333424100214529,0.0,1.0
0.5432525951557093,1.0,-0.0073544558947183,0.1333784447751978,0.0,1.0
0.5467128027681661,1.0,-0.0074869248294265,0.1334116496759656,0.0,1.0
0.5501730103806228,1.0,-0.007579013510913,0.1334530427956201,0.0,1.0
0.5536332179930796,1.0,-0.0076875829220735,0.1334918953431463,0.0,1.0
0.5570934256055363,1.0,-0.00778882526474,0.1335457719890128,0.0,1.0
0.5605536332179931,1.0,-0.0078845368895138,0.1336193284869721,0.0,1.0
0.5640138408304498,1.0,-0.0079834096931553,0.1336714002882025,0.0,1.0
0.5674740484429066,1.0,-0.0080837824213902,0.1337496691301499,0.0,1.0
0.5709342560553633,1.0,-0.0081582585215372,0.1338348630916243,0.0,1.0
0.5743944636678201,1.0,-0.008290668189467,0.1339211386212596,0.0,1.0
0.5778546712802768,1.0,-0.0083764010444707,0.1340209079139827,0.0,1.0
0.5813148788927336,1.0,-0.0084688374562481,0.1341302060636553,0.0,1.0
0.5847750865051903,1.0,-0.0085536217585065,0.1342445006917137,0.0,1.0
0.5882352941176471,1.0,-0.008631504149577,0.134386506141562,0.0,1.0
0.5916955017301038,1.0,-0.0087182761162042,0.1344985664456319,0.0,1.0
0.5951557093425606,1.0,-0.0088062073381965,0.1346194763597138,0.0,1.0
0.5986159169550173,1.0,-0.0088812277948045,0.1347577602775027,0.0,1.0
0.6020761245674741,1.0,-0.0089868810793677,0.1348991931499085,0.0,1.0
0.6055363321799307,1.0,-0.0090448158553865,0.1350833661004125,0.0,1.0
0.6089965397923875,1.0,-0.0091401932240367,0.135245280086152,0.0,1.0
0.6124567474048442,1.0,-0.009219863846893,0.1354064845827309,0.0,1.0
0.615916955017301,1.0,-0.0093144100733095,0.1356016640681044,0.0,1.0
0.6193771626297578,1.0,-0.0093649864552393,0.1358368219429971,0.0,1.0
0.6228373702422145,1.0,-0.0094254920921173,0.1360576191667486,0.0,1.0
0.6262975778546713,1.0,-0.0094920434128604,0.1362671990827079,0.0,1.0
0.629757785467128,1.0,-0.009570677745610701,0.1365071304188196,0.0,1.0
0.6332179930795848,1.0,-0.0096357265454157,0.1367697449898624,0.0,1.0
0.6366782006920415,1.0,-0.0097133057810323,0.1370024548814531,0.0,1.0
0.6401384083044983,1.0,-0.0097400625691124,0.1372751146684309,0.0,1.0
0.643598615916955,1.0,-0.0098384412971441,0.1374959200372514,0.0,1.0
0.6470588235294118,1.0,-0.0098825527747146,0.1377843117230927,0.0,1.0
0.6505190311418685,1.0,-0.009937036249894,0.1380743704788137,0.0,1.0
0.6539792387543253,1.0,-0.0099532804081516,0.1383989137075975,0.0,1.0
0.657439446366782,1.0,-0.0099705494209073,0.1387440612363008,0.0,1.0
0.3356401384083045,0.9965397923875432,-0.0012487259217126,0.1447784816453607,0.0,0.0
0.657439446366782,0.9965397923875432,-0.0101277940611876,0.1383949822827517,0.0,0.0
0.3356401384083045,0.9930795847750864,-0.0013850027298551,0.1446837784259492,0.0,0.0
