gradNa_node1_x,gradNa_node1_y,gradNa_node2_x,gradNa_node2_y,gradNa_node3_x,gradNa_node3_y,qpWeight
-88.92307692307743,22.230769230769717,66.69230769230843,-88.92307692307743,22.230769230769003,66.69230769230772,7.782473868847305e-05
0.0,289.0000000000002,-72.25000000000006,0.0,72.25000000000006,-289.0000000000002,2.3946073442607214e-05
86.70000000000034,28.900000000000578,-28.900000000000112,86.69999999999987,-57.800000000000225,-115.60000000000045,5.9865183606517845e-05
-103.21428571428626,20.642857142856922,20.642857142857252,-61.92857142857142,82.57142857142901,41.285714285714505,8.381125704912487e-05
36.12499999999988,-54.187500000000114,36.12499999999988,90.3125,-72.24999999999976,-36.12499999999988,9.578429377042924e-05
-25.130434782608663,-62.826086956521856,62.82608695652166,12.565217391304532,-37.69565217391299,50.26086956521733,0.00013768992229499176
-96.33333333333289,0.0,72.24999999999966,-72.25000000000006,24.083333333333222,72.25000000000006,7.183822032782203e-05
105.0909090909084,26.272727272726677,-78.8181818181813,52.545454545455044,-26.2727272727271,-78.81818181818171,6.585170196717032e-05
36.12500000000003,-72.25000000000006,54.187500000000036,36.12500000000003,-90.31250000000006,36.12500000000003,9.578429377042886e-05
-22.230769230769386,66.6923076923078,-88.92307692307755,-22.23076923076903,111.15384615384693,-44.46153846153877,7.782473868847296e-05
-64.22222222222193,48.16666666666667,-32.11111111111096,-48.16666666666667,96.33333333333289,0.0,0.0001077573304917331
-50.999999999999936,-17.000000000000227,33.99999999999998,-84.99999999999979,16.999999999999957,102.00000000000001,0.000101770812131081
50.260869565217284,12.565217391304309,-37.695652173912976,62.82608695652174,-12.565217391304309,-75.39130434782605,0.000137689922294992
-96.3333333333334,0.0,77.06666666666673,-57.80000000000002,19.266666666666673,57.80000000000002,8.979777540977709e-05
-22.230769230769255,-66.69230769230776,111.15384615384636,44.461538461538865,-88.9230769230771,22.230769230768896,7.782473868847342e-05
-41.28571428571423,82.57142857142837,-41.28571428571423,-61.92857142857161,82.57142857142846,-20.642857142856762,8.381125704912552e-05
-78.818181818182,13.136363636363868,26.27272727272734,-52.54545454545463,52.54545454545465,39.409090909090764,0.00013170340393433956
72.25000000000006,-18.062500000000295,0.0,72.25000000000001,-72.25000000000006,-54.18749999999972,9.57842937704289e-05
-80.27777777777784,-16.05555555555556,48.166666666666686,-48.166666666666686,32.11111111111116,64.22222222222224,0.0001077573304917325
-57.8,57.8,-38.53333333333341,-57.8,96.3333333333334,0.0,8.979777540977713e-05
38.53333333333341,-57.8,57.8,57.8,-96.3333333333334,0.0,8.979777540977713e-05
36.12499999999993,-90.31249999999993,36.12499999999986,54.18750000000008,-72.24999999999979,36.12499999999986,9.57842937704293e-05
38.53333333333317,57.8,-96.33333333333289,0.0,57.79999999999973,-57.8,8.97977754097776e-05
-38.53333333333314,-57.80000000000002,96.33333333333289,0.0,-57.79999999999975,57.80000000000002,8.979777540977757e-05
57.800000000000225,0.0,-23.120000000000093,57.79999999999999,-34.68000000000013,-57.79999999999999,0.00014966295901629474
28.900000000000112,-86.69999999999987,57.800000000000225,115.60000000000045,-86.70000000000034,-28.900000000000578,5.9865183606517845e-05
78.81818181818191,-52.54545454545447,26.272727272727234,78.8181818181817,-105.09090909090915,-26.272727272727234,6.585170196716998e-05
96.3333333333334,0.0,-57.8,57.8,-38.53333333333341,-57.8,8.979777540977713e-05
14.45,57.8,-72.25000000000006,0.0,57.800000000000054,-57.8,0.00011973036721303616
-18.0625,-54.1875,90.31250000000007,-18.0625,-72.25000000000007,72.25,9.578429377042893e-05
-72.25000000000006,-288.99999999999903,72.25000000000006,0.0,0.0,288.99999999999903,2.394607344260731e-05
-80.27777777777784,16.055555555555557,32.11111111111118,-64.22222222222223,48.16666666666667,48.16666666666667,0.00010775733049173254
26.272727272727163,-78.81818181818191,52.54545454545438,131.36363636363623,-78.81818181818154,-52.54545454545433,6.585170196717016e-05
72.25000000000006,0.0,72.25000000000034,289.0000000000002,-144.5000000000004,-289.0000000000002,2.3946073442607214e-05
0.0,289.0000000000002,-289.00000000000006,0.0,289.00000000000006,-289.0000000000002,5.986518360651806e-06
-289.0000000000002,0.0,0.0,-57.800000000000225,289.0000000000002,57.800000000000225,2.9932591803258922e-05
-36.12499999999999,90.31250000000011,-36.12499999999999,-54.187499999999986,72.24999999999999,-36.125000000000135,9.578429377042895e-05
0.0,-289.0000000000002,72.25000000000006,0.0,-72.25000000000006,289.0000000000002,2.3946073442607214e-05
0.0,-289.0000000000002,289.0000000000002,0.0,-289.0000000000002,289.0000000000002,5.986518360651804e-06
0.0,289.0000000000002,-57.80000000000004,-289.0000000000002,57.80000000000004,0.0,2.9932591803259017e-05
-57.80000000000004,38.53333333333334,0.0,-96.33333333333334,57.80000000000004,57.800000000000004,8.979777540977711e-05
-80.2777777777778,-16.05555555555551,48.166666666666785,-48.16666666666653,32.11111111111102,64.22222222222204,0.00010775733049173285
86.69999999999997,28.899999999999835,-28.900000000000297,86.6999999999995,-57.79999999999967,-115.59999999999934,5.986518360651842e-05
28.900000000000578,-86.70000000000034,86.69999999999987,28.900000000000112,-115.60000000000045,57.800000000000225,5.9865183606517845e-05
-111.15384615384623,-44.461538461538495,88.92307692307699,-22.230769230769248,22.230769230769248,66.69230769230774,7.782473868847345e-05
52.54545454545482,78.81818181818223,-78.8181818181818,26.27272727272741,26.272727272726986,-105.09090909090963,6.585170196716955e-05
-64.22222222222237,-32.111111111111185,80.27777777777771,-32.111111111111185,-16.055555555555337,64.22222222222237,0.00010775733049173228
96.33333333333341,64.22222222222227,-96.33333333333341,32.111111111111136,0.0,-96.33333333333341,5.387866524586623e-05
0.0,96.3333333333334,-57.8,-38.53333333333333,57.8,-57.80000000000007,8.979777540977713e-05
-82.57142857142883,41.28571428571441,20.642857142857537,-82.57142857142883,61.92857142857128,41.28571428571441,8.381125704912506e-05
-96.33333333333327,-24.083333333333318,96.33333333333327,-48.16666666666673,0.0,72.25000000000004,7.183822032782174e-05
0.0,-96.3333333333334,96.33333333333327,64.22222222222231,-96.33333333333327,32.11111111111109,5.38786652458663e-05
-36.12500000000003,-72.25000000000006,72.25000000000006,0.0,-36.12500000000003,72.25000000000006,9.578429377042886e-05
-96.3333333333334,0.0,24.083333333333737,-72.25000000000004,72.24999999999966,72.25000000000004,7.183822032782165e-05
12.041666666666709,-60.20833333333335,48.166666666666835,48.166666666666835,-60.20833333333354,12.041666666666515,0.00014367644065564289
-57.79999999999986,0.0,0.0,-289.0000000000002,57.79999999999986,289.0000000000002,2.9932591803259112e-05
-57.79999999999986,0.0,57.79999999999986,-289.0000000000002,0.0,289.0000000000002,2.9932591803259112e-05
-57.79999999999986,289.0000000000002,-57.79999999999986,0.0,115.59999999999972,-289.0000000000002,2.9932591803259112e-05
-32.11111111111112,-80.27777777777754,64.22222222222237,16.0555555555553,-32.11111111111125,64.22222222222224,0.00010775733049173251
48.16666666666655,48.16666666666681,-80.27777777777771,16.05555555555526,32.111111111111164,-64.22222222222207,0.0001077573304917328
80.27777777777769,-16.05555555555528,-32.11111111111108,64.22222222222216,-48.166666666666615,-48.16666666666687,0.00010775733049173266
26.27272727272733,-52.54545454545466,39.409090909091,65.68181818181812,-65.68181818181833,-13.136363636363455,0.00013170340393433948
-32.11111111111108,64.22222222222216,-48.166666666666615,-48.16666666666687,80.27777777777769,-16.05555555555528,0.00010775733049173266
32.11111111111108,-64.22222222222216,48.166666666666615,48.16666666666687,-80.27777777777769,16.05555555555528,0.00010775733049173266
131.36363636363743,-52.545454545454966,-52.545454545454966,78.81818181818203,-78.81818181818245,-26.27272727272706,6.585170196716936e-05
36.12500000000017,-54.187499999999964,36.12500000000017,90.31250000000013,-72.25000000000034,-36.12500000000017,9.578429377042848e-05
72.25000000000006,48.166666666666444,-72.25000000000006,48.166666666666444,0.0,-96.33333333333289,7.183822032782203e-05
-288.9999999999979,96.33333333333391,0.0,-96.33333333333391,288.9999999999979,0.0,1.795955508195546e-05
0.0,-96.33333333333393,289.0000000000002,96.33333333333393,-289.0000000000002,0.0,1.7959555081955313e-05
-82.57142857142864,-41.28571428571432,61.928571428571146,-41.285714285714484,20.64285714285749,82.5714285714288,8.381125704912525e-05
-289.0000000000002,192.66666666666862,0.0,-96.33333333333393,289.0000000000002,-96.33333333333469,1.7959555081955313e-05
-289.0000000000002,-96.33333333333393,0.0,-96.33333333333393,289.0000000000002,192.66666666666785,1.7959555081955313e-05
289.0,0.0,-289.0,289.00000000000483,0.0,-289.00000000000483,5.986518360651712e-06
-57.79999999999851,231.19999999999794,-57.80000000000037,-57.7999999999995,115.59999999999889,-173.39999999999844,2.993259180325933e-05
288.99999999999994,288.99999999999557,-288.99999999999994,0.0,0.0,-288.99999999999557,5.986518360651905e-06
13.136363636363637,-65.68181818181823,52.54545454545455,26.2727272727273,-65.68181818181817,39.409090909090935,0.00013170340393433978
60.84210526315789,-15.210526315789505,-15.210526315789473,76.05263157894743,-45.63157894736842,-60.842105263157926,0.00011374384885238435
20.64285714285714,-103.21428571428578,41.28571428571428,82.57142857142861,-61.928571428571416,20.64285714285716,8.381125704912533e-05
-72.25000000000001,0.0,28.90000000000001,-57.80000000000005,43.35000000000001,57.80000000000005,0.00011973036721303612
72.25000000000001,0.0,-28.90000000000001,57.80000000000005,-43.35000000000001,-57.80000000000005,0.00011973036721303612
50.99999999999991,68.00000000000024,-85.00000000000003,-17.00000000000006,34.00000000000012,-51.00000000000018,0.00010177081213108037
20.64285714285678,-82.57142857142844,61.928571428571665,41.28571428571422,-82.57142857142844,41.28571428571422,8.381125704912543e-05
44.461538461538495,-66.69230769230809,22.23076923076889,111.15384615384659,-66.69230769230738,-44.461538461538495,7.782473868847345e-05
45.63157894736839,-76.05263157894716,30.421052631578764,45.63157894736839,-76.05263157894716,30.421052631578764,0.00011374384885238503
54.18749999999975,72.25000000000006,-72.25000000000006,0.0,18.062500000000302,-72.25000000000006,9.578429377042886e-05
-52.54545454545428,-78.81818181818183,78.81818181818183,-26.272727272726716,-26.272727272727558,105.09090909090855,6.585170196717023e-05
-86.6999999999994,-28.900000000000112,28.900000000000112,-86.6999999999994,57.799999999999294,115.59999999999953,5.986518360651881e-05
52.54545454545474,78.81818181818252,-78.81818181818169,26.272727272726947,26.272727272726947,-105.09090909090948,6.585170196716964e-05
-48.166666666666444,72.25000000000006,-48.166666666666444,-72.25000000000006,96.33333333333289,0.0,7.183822032782203e-05
19.266666666666865,-77.06666666666685,57.799999999999365,57.79999999999998,-77.06666666666622,19.266666666666865,8.979777540977763e-05
-19.266666666666374,77.06666666666673,-57.80000000000035,-57.799999999999734,77.06666666666673,-19.266666666666993,8.979777540977704e-05
105.09090909090978,26.272727272727025,-78.81818181818191,52.54545454545489,-26.272727272727867,-78.81818181818191,6.585170196716945e-05
-86.70000000000026,28.900000000000393,57.79999999999986,-115.59999999999972,28.900000000000393,86.69999999999932,5.9865183606518224e-05
66.69230769230771,-22.230769230769,22.230769230769713,88.92307692307742,-88.92307692307742,-66.69230769230842,7.782473868847307e-05
0.0,-72.25000000000006,96.33333333333334,72.25000000000006,-96.33333333333334,0.0,7.183822032782169e-05
96.33333333333334,0.0,-72.25,72.25000000000006,-24.083333333333336,-72.25000000000006,7.183822032782169e-05
66.69230769230774,44.461538461538495,-111.15384615384623,22.230769230769248,44.461538461538495,-66.69230769230774,7.782473868847345e-05
-30.42105263157895,76.05263157894744,-45.631578947368425,-30.42105263157895,76.05263157894737,-45.63157894736849,0.00011374384885238434
-48.16666666666651,72.24999999999976,-48.16666666666689,-72.24999999999976,96.3333333333334,0.0,7.183822032782193e-05
54.18750000000006,-72.24999999999976,18.062499999999922,72.24999999999976,-72.24999999999999,0.0,9.578429377042933e-05
22.230769230769557,66.69230769230765,-111.15384615384636,-44.4615384615384,88.9230769230768,-22.230769230769244,7.782473868847361e-05
62.826086956521635,-25.130434782608575,-12.565217391304488,62.826086956521635,-50.26086956521715,-37.69565217391306,0.00013768992229499225
0.0,289.0000000000049,-72.25000000000006,0.0,72.25000000000006,-289.0000000000049,2.3946073442606828e-05
26.272727272727867,78.81818181818191,-105.09090909090978,-26.272727272727025,78.81818181818191,-52.54545454545489,6.585170196716945e-05
88.92307692307743,22.230769230769003,-111.15384615384716,44.461538461538716,22.230769230769717,-66.69230769230772,7.782473868847305e-05
52.54545454545474,-131.36363636363726,26.272727272726947,78.81818181818252,-78.81818181818169,52.54545454545474,6.585170196716964e-05
57.79999999999986,0.0,-28.89999999999993,72.25000000000006,-28.89999999999993,-72.25000000000006,0.00011973036721303645
0.0,57.79999999999986,-72.25000000000006,0.0,72.25000000000006,-57.79999999999986,0.00011973036721303645
96.33333333333287,0.0,-38.533333333333026,57.79999999999985,-57.79999999999985,-57.79999999999985,8.979777540977783e-05
-96.33333333333289,0.0,24.083333333332835,-72.25000000000006,72.25000000000006,72.25000000000006,7.183822032782203e-05
-90.3125,36.12499999999988,36.12499999999988,-72.24999999999976,54.187500000000114,36.12499999999988,9.578429377042924e-05
-32.111111111111136,64.22222222222227,-32.111111111111136,-80.27777777777784,64.22222222222227,16.055555555555568,0.00010775733049173246
-14.449999999999825,-72.25000000000006,57.800000000000225,0.0,-43.3500000000004,72.25000000000006,0.00011973036721303569
48.1666666666667,48.1666666666667,-80.27777777777766,16.055555555555223,32.111111111110965,-64.22222222222193,0.00010775733049173304
-57.8000000000006,115.6000000000012,-28.899999999999835,-86.70000000000043,86.70000000000043,-28.900000000000762,5.986518360651746e-05
-72.25000000000004,0.0,144.50000000000242,-289.00000000000483,-72.25000000000236,289.00000000000483,2.394607344260683e-05
0.0,288.99999999999557,-72.25000000000006,0.0,72.25000000000006,-288.99999999999557,2.3946073442607597e-05
78.81818181818183,26.272727272726716,-52.54545454545428,78.81818181818183,-26.272727272727558,-105.09090909090855,6.585170196717023e-05
64.22222222222193,-96.3333333333334,32.111111111110965,96.3333333333334,-96.33333333333289,0.0,5.387866524586652e-05
-72.25000000000006,0.0,0.0,-289.0000000000049,72.25000000000006,289.0000000000049,2.3946073442606828e-05
28.90000000000002,57.80000000000004,-72.25000000000006,0.0,43.35000000000003,-57.80000000000004,0.00011973036721303607
72.24999999999966,72.25000000000006,-96.33333333333289,0.0,24.083333333333222,-72.25000000000006,7.183822032782203e-05
66.69230769230715,-44.46153846153882,44.461538461538105,66.69230769230752,-111.15384615384527,-22.230769230768697,7.782473868847412e-05
-33.99999999999993,-51.00000000000017,84.99999999999983,-16.99999999999969,-50.99999999999989,67.99999999999986,0.00010177081213108094
-57.79999999999986,-28.89999999999993,57.79999999999986,-43.35000000000013,0.0,72.25000000000006,0.00011973036721303645
-64.22222222222216,-32.11111111111108,80.27777777777796,-32.11111111111108,-16.0555555555558,64.22222222222216,0.00010775733049173265
52.545454545454426,-78.81818181818122,26.272727272727632,105.09090909090885,-78.81818181818205,-26.272727272727632,6.585170196717004e-05
-57.799999999998,288.99999999999557,-57.799999999999855,0.0,115.59999999999786,-288.99999999999557,2.9932591803259593e-05
-57.799999999999855,0.0,57.799999999999855,-289.00000000000483,0.0,289.00000000000483,2.9932591803258634e-05
57.799999999999855,288.99999999999557,-57.799999999999855,0.0,0.0,-288.99999999999557,2.9932591803259593e-05
-41.285714285714036,82.57142857142807,-20.64285714285735,-103.21428571428542,61.92857142857139,20.64285714285735,8.381125704912581e-05
-288.99999999999557,-144.49999999999767,288.99999999999557,72.24999999999767,0.0,72.25,2.3946073442607618e-05
-288.99999999999557,144.49999999999767,288.99999999999557,-216.74999999999767,0.0,72.25,2.3946073442607618e-05
-289.00000000000483,72.25000000000232,289.00000000000483,-144.5000000000023,0.0,72.25,2.394607344260685e-05
-289.00000000000483,-72.25,289.00000000000483,0.0,0.0,72.25,2.394607344260685e-05
-288.99999999999557,0.0,288.99999999999557,-72.25,0.0,72.25,2.3946073442607618e-05
-64.22222222222227,32.11111111111111,-16.05555555555557,-64.22222222222221,80.27777777777783,32.11111111111111,0.00010775733049173255
22.230769230769162,-55.57692307692305,44.46153846153833,33.3461538461539,-66.6923076923075,22.23076923076915,0.00015564947737694757
44.46153846153833,66.69230769230782,-66.69230769230751,44.46153846153831,22.230769230769177,-111.15384615384613,7.782473868847377e-05
57.800000000000225,-38.53333333333346,0.0,96.33333333333333,-57.800000000000225,-57.799999999999876,8.979777540977683e-05
-64.2222222222225,32.11111111111123,16.055555555555628,-80.2777777777778,48.16666666666687,48.16666666666658,0.00010775733049173216
0.0,289.0,-289.00000000000483,0.0,289.00000000000483,-289.0,5.986518360651712e-06
51.000000000000014,-85.00000000000017,16.999999999999982,67.99999999999993,-67.99999999999999,17.000000000000252,0.00010177081213108085
-45.6315789473683,76.0526315789473,-30.421052631578824,-45.63157894736848,76.05263157894711,-30.421052631578824,0.00011374384885238481
30.421052631579002,45.63157894736841,-76.05263157894741,30.421052631578938,45.63157894736841,-76.05263157894736,0.00011374384885238438
-17.000000000000014,-68.00000000000006,68.00000000000006,-17.000000000000014,-51.000000000000036,85.00000000000006,0.00010177081213108066
61.92857142857144,-41.28571428571429,20.642857142857228,82.57142857142858,-82.57142857142867,-41.28571428571429,8.38112570491253e-05
-26.272727272727405,-105.0909090909092,78.818181818182,26.27272727272772,-52.5454545454546,78.81818181818147,6.585170196716982e-05
-12.565217391304348,-50.26086956521739,75.39130434782614,12.565217391304348,-62.82608695652179,37.69565217391305,0.00013768992229499157
68.00000000000006,-50.99999999999999,-17.000000000000014,84.99999999999999,-51.00000000000004,-33.99999999999999,0.00010177081213108075
51.00000000000002,33.99999999999999,-68.00000000000006,50.99999999999999,17.000000000000032,-84.99999999999999,0.00010177081213108075
-51.00000000000002,-33.99999999999999,68.00000000000006,-50.99999999999999,-17.000000000000032,84.99999999999999,0.00010177081213108075
22.230769230769255,-111.15384615384616,44.46153846153848,66.6923076923077,-66.69230769230774,44.46153846153846,7.78247386884735e-05
-80.27777777777756,-32.111111111111256,64.22222222222203,-32.111111111111,16.055555555555532,64.22222222222226,0.00010775733049173292
-57.80000000000004,-57.80000000000004,57.80000000000004,-38.53333333333336,0.0,96.3333333333334,8.979777540977706e-05
51.00000000000002,33.99999999999999,-68.00000000000006,50.99999999999999,17.000000000000032,-84.99999999999999,0.00010177081213108075
-61.92857142857144,41.28571428571429,-20.642857142857228,-82.57142857142858,82.57142857142867,41.28571428571429,8.38112570491253e-05
-61.92857142857149,-41.28571428571427,82.57142857142863,-41.28571428571427,-20.642857142857135,82.57142857142854,8.381125704912534e-05
51.0000000000001,84.99999999999983,-68.00000000000013,-16.999999999999748,17.00000000000002,-68.00000000000009,0.0001017708121310806
-32.11111111111108,-64.22222222222216,64.22222222222216,-16.0555555555558,-32.11111111111108,80.27777777777796,0.00010775733049173265
-82.57142857142883,20.642857142857537,41.28571428571441,-82.57142857142883,41.28571428571441,61.92857142857128,8.381125704912506e-05
111.15384615384664,22.23076923076897,-66.69230769230798,44.46153846153866,-44.46153846153866,-66.69230769230762,7.782473868847316e-05
-57.79999999999986,0.0,-57.79999999999986,-289.0000000000002,115.59999999999972,289.0000000000002,2.9932591803259112e-05
57.79999999999986,0.0,-28.89999999999993,72.25000000000006,-28.89999999999993,-72.25000000000006,0.00011973036721303645
80.27777777777767,-16.05555555555525,-32.11111111111102,64.22222222222204,-48.16666666666666,-48.166666666666785,0.00010775733049173285
36.12500000000003,-72.25000000000006,36.12500000000003,72.25000000000006,-72.25000000000006,0.0,9.578429377042886e-05
86.6999999999995,28.900000000000297,-115.59999999999934,57.79999999999967,28.899999999999835,-86.69999999999997,5.986518360651842e-05
0.0,-72.25000000000006,72.25000000000006,0.0,-72.25000000000006,72.25000000000006,9.578429377042886e-05
-24.08333333333335,-72.25000000000004,96.3333333333334,0.0,-72.25000000000004,72.25000000000004,7.183822032782165e-05
-28.899999999999984,86.69999999999996,-86.70000000000007,-28.899999999999984,115.60000000000005,-57.79999999999997,5.986518360651811e-05
-20.64285714285714,-61.928571428571416,103.21428571428578,20.64285714285714,-82.57142857142864,41.28571428571428,8.381125704912533e-05
32.111111111111164,64.2222222222222,-64.22222222222227,16.05555555555555,32.1111111111111,-80.27777777777774,0.00010775733049173258
-86.70000000000006,-28.90000000000002,28.90000000000002,-86.70000000000006,57.80000000000004,115.60000000000008,5.9865183606518034e-05
-57.80000000000009,115.59999999999994,-28.899999999999984,-86.69999999999996,86.70000000000007,-28.899999999999984,5.986518360651811e-05
26.272727272727288,78.81818181818187,-105.09090909090915,-26.272727272727288,78.81818181818187,-52.545454545454575,6.585170196716985e-05
0.0,-96.3333333333334,96.3333333333334,32.111111111111136,-96.3333333333334,64.22222222222227,5.3878665245866235e-05
-62.82608695652178,-12.565217391304346,37.69565217391309,-50.260869565217384,25.130434782608692,62.82608695652173,0.0001376899222949916
-289.0,-289.0000000000002,289.0,0.0,0.0,289.0000000000002,5.986518360651808e-06
0.0,-96.3333333333334,96.33333333333289,32.11111111111148,-96.33333333333289,64.22222222222193,5.387866524586652e-05
-20.642857142857064,61.92857142857153,-61.928571428571196,-103.21428571428565,82.57142857142826,41.28571428571413,8.381125704912562e-05
0.0,72.25000000000006,-57.800000000000225,-28.900000000000112,57.800000000000225,-43.34999999999994,0.00011973036721303569
-50.999999999999964,-84.99999999999966,68.00000000000009,16.999999999999716,-17.000000000000124,67.99999999999996,0.0001017708121310808
-36.12499999999988,72.24999999999976,-54.187500000000114,-36.12499999999988,90.3125,-36.12499999999988,9.578429377042924e-05
88.92307692307674,22.230769230769273,-111.15384615384627,44.46153846153837,22.230769230769543,-66.69230769230764,7.782473868847366e-05
-72.24999999999999,0.0,18.062499999999705,-72.25000000000006,54.18750000000028,72.25000000000006,9.578429377042895e-05
88.92307692307682,22.230769230769027,-22.230769230769383,66.69230769230717,-66.69230769230744,-88.9230769230762,7.782473868847422e-05
-22.230769230769685,88.92307692307732,-66.69230769230762,-22.23076923076933,88.92307692307732,-66.69230769230798,7.782473868847316e-05
-12.565217391304522,-62.82608695652166,62.826086956521806,25.130434782608692,-50.260869565217284,37.69565217391296,0.00013768992229499187
48.16666666666649,-48.16666666666681,16.05555555555584,80.27777777777797,-64.22222222222233,-32.111111111111164,0.00010775733049173236
-22.230769230769468,88.92307692307645,-44.461538461538225,-111.15384615384555,66.6923076923077,22.230769230769113,7.782473868847392e-05
27.523809523809653,68.80952380952412,-68.80952380952391,-27.523809523809653,41.285714285714256,-41.28571428571448,0.00012571688557368738
62.8260869565216,25.13043478260872,-50.26086956521744,37.69565217391318,-12.56521739130416,-62.826086956521905,0.00013768992229499144
-28.899999999999935,-72.25,57.799999999999855,0.0,-28.89999999999992,72.25,0.00011973036721303654
-66.6923076923075,22.23076923076915,22.230769230769162,-55.57692307692305,44.46153846153833,33.3461538461539,0.00015564947737694757
-72.25000000000006,0.0,54.187500000000036,-72.25,18.062500000000018,72.25,9.578429377042893e-05
-16.05555555555557,-64.22222222222221,80.27777777777783,32.11111111111111,-64.22222222222227,32.11111111111111,0.00010775733049173255
-86.70000000000014,-28.900000000000205,28.89999999999974,-86.70000000000061,57.80000000000041,115.60000000000082,5.9865183606517655e-05
-28.899999999999466,86.69999999999979,-86.70000000000026,-28.89999999999993,115.59999999999972,-57.79999999999986,5.9865183606518224e-05
-44.461538461538225,111.15384615384555,-22.230769230769468,-88.92307692307645,66.6923076923077,-22.230769230769113,7.782473868847392e-05
-64.22222222222227,16.055555555555568,32.111111111111136,-80.27777777777783,32.111111111111136,64.22222222222227,0.00010775733049173247
-72.25000000000004,-48.1666666666667,72.25000000000004,-48.1666666666667,0.0,96.3333333333334,7.183822032782165e-05
-78.81818181818187,52.545454545454575,-26.272727272727288,-78.81818181818187,105.09090909090915,26.272727272727288,6.585170196716985e-05
-57.80000000000004,0.0,14.450000000000243,-72.25000000000006,43.3499999999998,72.25000000000006,0.00011973036721303607
65.68181818181822,13.136363636363685,-26.27272727272737,52.54545454545474,-39.40909090909084,-65.68181818181843,0.0001317034039343393
-48.16666666666636,48.166666666666615,-32.11111111111091,-64.22222222222233,80.27777777777726,16.05555555555571,0.00010775733049173323
45.63157894736831,-60.84210526315766,15.2105263157896,76.05263157894677,-60.84210526315791,-15.210526315789112,0.00011374384885238523
-14.450000000000243,-72.25000000000006,57.80000000000004,0.0,-43.3499999999998,72.25000000000006,0.00011973036721303607
26.27272727272731,52.54545454545483,-65.68181818181806,13.136363636363445,39.40909090909076,-65.68181818181827,0.00013170340393433959
-66.69230769230757,22.23076923076907,44.46153846153814,-111.15384615384552,22.230769230769425,88.92307692307645,7.782473868847407e-05
-32.11111111111148,96.33333333333289,-64.22222222222193,-96.33333333333289,96.3333333333334,0.0,5.387866524586652e-05
-115.60000000000045,57.800000000000225,28.900000000000578,-86.70000000000034,86.69999999999987,28.900000000000112,5.9865183606517845e-05
64.22222222222176,-96.33333333333289,32.11111111111139,96.33333333333289,-96.33333333333314,0.0,5.387866524586666e-05
-28.900000000000226,-86.69999999999952,86.69999999999975,-28.899999999999764,-57.79999999999953,115.59999999999928,5.986518360651857e-05
