id,x,y,ux,uy,fintx,finty,bcx,bcy
0,0.04000000000016646,1.0,0.022977316671297994,0.7000000000000001,-5.204170427930421e-17,0.054109778635859834,0,4
1,0.02000000000008328,1.0,0.011508246292330111,0.7000000000000001,-1.457167719820518e-16,0.05415371839374075,0,4
2,0.03232300272509022,0.9832996072706063,0.018598562502076803,0.6991126021683404,-6.765421556309548e-17,-1.4502288259166107e-15,0,0
3,0.05000670305834538,0.987790537300419,0.028714233294504534,0.6993357222504132,1.3010426069826053e-16,-1.2281842209915794e-15,0,0
4,0.01464101615145555,0.9853589838485708,0.008428620640287047,0.6992411331416306,-1.1449174941446927e-16,-4.510281037539698e-16,0,0
5,0.06000000000024963,1.0,0.03439498830900592,0.7000000000000001,2.220446049250313e-16,0.05417334773306846,0,4
6,0.04951553635497874,0.9722873302562729,0.028480870653854653,0.6984919183719888,-1.3877787807814457e-16,4.40619762898109e-16,0,0
7,0.0,1.0,0.0,0.7000000000000001,-0.02706226701495681,0.027060003209029907,1,4
8,0.01675426480541296,0.9690192378865387,0.009665052038242536,0.6983935930432509,4.649058915617843e-16,9.228728892196614e-16,0,0
9,0.06820838232751653,0.9809976188558553,0.03909882109944907,0.6989179785808427,-1.960237527853792e-16,9.020562075079397e-17,0,0
10,0.08000000000033292,1.0,0.04573574434865752,0.7000000000000001,-1.8388068845354155e-16,0.05414019410859948,0,4
11,0.1000000000004161,1.0,0.05694715808097679,0.7000000000000001,1.214306433183765e-16,0.05410211609241686,0,4
12,0.09030668950749172,0.9826249551222674,0.05156385554203305,0.6989370931221544,-1.3357370765021415e-16,-3.2959746043559335e-16,0,0
13,0.03293076030482936,0.9630175393470397,0.018989919719948994,0.6980460184015935,5.551115123125783e-17,1.3739009929736312e-15,0,0
14,0.0,0.9800000000000189,0.0,0.6989692097426163,-0.05413876498251323,5.828670879282072e-16,1,0
15,0.1100818312278703,0.983697750238486,0.06258571218062285,0.6989369079754238,1.9081958235744878e-16,3.8163916471489756e-17,0,0
16,0.1200000000004994,1.0,0.06802931216768823,0.7000000000000001,-7.28583859910259e-17,0.05414159726642552,0,4
17,0.04601908431555364,0.9517292130914922,0.026565140805034786,0.6974126187643669,2.1337098754514727e-16,2.185751579730777e-16,0,0
18,0.0642509559649633,0.9587408182644405,0.036959092287493035,0.6976867912682801,-8.673617379884035e-17,3.920475055707584e-16,0,0
19,0.01724790855729413,0.9514067164600164,0.009973033128368789,0.6974950232068433,-3.365363543395006e-16,-8.326672684688674e-17,0,0
20,0.0,0.9600000000000526,0.0,0.6979520723775346,-0.05414541143767663,-7.216449660063518e-16,1,0
21,0.08329564921735125,0.9641369649257632,0.047731018237208864,0.6978674065967544,-1.5612511283791264e-17,-5.898059818321144e-17,0,0
22,0.1029690844391794,0.9678636157400184,0.05874557199846129,0.6979540225843847,9.540979117872439e-17,-6.279698983036042e-16,0,0
23,0.130000000000541,0.9826794919242392,0.07354647705266418,0.6987684048765823,-1.1796119636642288e-16,-7.563394355258879e-16,0,0
24,0.1400000000005825,1.0,0.07893672686647664,0.7000000000000001,2.0816681711721685e-16,0.054178579074640965,0,4
25,0.03153226162719184,0.9440368083945191,0.01825558593894878,0.6970781122683974,-1.8214596497756474e-17,-6.106226635438361e-16,0,0
26,0.1200048973229609,0.9713673042889339,0.0681519995773973,0.6980563976009295,2.0296264668928643e-16,3.608224830031759e-16,0,0
27,0.1495222732334486,0.9826679317689861,0.08412484945919173,0.6986648006972074,-6.938893903907228e-18,5.325601071248798e-16,0,0
28,0.1600000000006658,1.0,0.08966142671305426,0.7000000000000001,-1.8041124150158794e-16,0.05412500350827147,0,4
29,0.05994800125355652,0.9380098468577476,0.034654459859531236,0.6965932089678873,1.0928757898653885e-16,3.920475055707584e-16,0,0
30,0.04092996143668184,0.9318213742464758,0.023751575316981542,0.6964204994730457,-2.688821387764051e-16,-8.187894806610529e-16,0,0
31,0.0789659417699818,0.9441979224080344,0.04545156964617554,0.6967524514771143,1.1275702593849246e-16,-1.8735013540549517e-16,0,0
32,0.0,0.9400000000000998,0.0,0.6969547109212791,-0.05414920196155247,2.255140518769849e-16,1,0
33,0.02052328817155788,0.929730745330685,0.011931354848797569,0.6964182316873987,1.8388068845354155e-16,-4.371503159461554e-16,0,0
34,0.09762535966477333,0.9499196179012076,0.055928722697913894,0.6968881120329707,7.112366251504909e-17,-2.255140518769849e-16,0,0
35,0.1165000796946289,0.9554351019634533,0.06638684494838949,0.6970151853355482,-2.0469737016526324e-16,5.273559366969494e-16,0,0
36,0.13640794183503,0.9643982025783117,0.07720451143516435,0.6974067243614174,-3.5041414214731503e-16,3.677613769070831e-16,0,0
37,0.168469738189456,0.9830619683466068,0.09420627998107495,0.6985958421948907,-9.367506770274758e-17,-4.683753385137379e-16,0,0
38,0.180000000000749,1.0,0.10019918509140244,0.7000000000000001,6.938893903907228e-17,0.054165164730382895,0,4
39,0.1571658894098232,0.9666267785429369,0.08836179541979215,0.697351002739231,2.220446049250313e-16,7.676151381197371e-16,0,0
40,0.189767965830992,0.9805332096607943,0.10532573211218223,0.6982284602631638,1.3357370765021415e-16,2.463307335887066e-16,0,0
41,0.07481623589727063,0.924633736029046,0.043312593679464925,0.6957133034567057,2.185751579730777e-16,7.632783294297951e-17,0,0
42,0.0557983572776371,0.9184455065417879,0.032455468462509796,0.6956166159460672,-2.185751579730777e-16,-1.7694179454963432e-16,0,0
43,0.036780304968602,0.9122570346733238,0.021485678343515238,0.6954871097204139,1.474514954580286e-17,1.4502288259166107e-15,0,0
44,0.09383354963153673,0.9308212990147324,0.05403671997684251,0.6957924072141237,-1.0408340855860843e-16,2.5673907444456745e-16,0,0
45,0.0,0.9200000000001403,0.0,0.6959949899539223,-0.05412099664509155,8.673617379884035e-17,1,0
46,0.1128491821635707,0.9370071319403168,0.06460987652539707,0.6958686064773719,5.204170427930421e-17,3.0531133177191805e-16,0,0
47,0.1318356546118255,0.9431692527342443,0.07499965749839752,0.6959683200978567,1.0755285551056204e-16,-8.396061623727746e-16,0,0
48,0.1510423410020633,0.9489796391754212,0.08534614350004745,0.696063860119588,6.245004513516506e-17,-1.1726730697603216e-15,0,0
49,0.1758014253994474,0.9690412299273018,0.09818020346769425,0.6973383169583005,-2.445960101127298e-16,3.5388358909926865e-16,0,0
50,0.2000000000008322,1.0,0.11051146342216124,0.7000000000000001,-2.0816681711721685e-17,0.05415715429939459,0,4
51,0.01722418943860115,0.9093685710658588,0.010090137759774001,0.6954731501805983,-4.163336342344337e-17,6.522560269672795e-16,0,0
52,0.1700409752926172,0.9544763768263718,0.09537711287656565,0.6961780489527927,3.0184188481996443e-16,-9.566999970012091e-16,0,0
53,0.210000000000869,0.9826794919242412,0.11562191676662614,0.6982541552128994,-1.3530843112619095e-16,-4.3194614551822497e-16,0,0
54,0.1886956945753838,0.9617339356693173,0.10497714134761824,0.6965272814650647,-7.806255641895632e-17,-1.141448047192739e-15,0,0
55,0.2200000000009155,1.0,0.1205588773308998,0.7000000000000001,8.326672684688674e-17,0.05425481954437675,0,4
56,0.07066660887616721,0.9050696464761617,0.04121289158528988,0.6947395704188513,-1.734723475976807e-18,1.734723475976807e-17,0,0
57,0.0896843013820588,0.9112577025014645,0.05200825618279746,0.6947413933571984,8.153200337090993e-17,2.463307335887066e-16,0,0
