id,x,y,ux,uy,fintx,finty,bcx,bcy
0,0.04000000000016646,1.0,0.010319360945736052,0.5,-1.249000902703301e-16,0.08147216287013939,0,4
1,0.02000000000008328,1.0,0.005160167755402357,0.5,2.0816681711721685e-17,0.08147240380493585,0,4
2,0.03232300272509022,0.9832996072706063,0.00834005358251376,0.49222503003744544,5.898059818321144e-17,2.220446049250313e-16,0,0
3,0.05000670305834538,0.987790537300419,0.012900976712210263,0.49431494482906385,3.469446951953614e-18,-5.967448757360216e-16,0,0
4,0.01464101615145555,0.9853589838485708,0.0037777581306669273,0.49318467704281493,-2.0816681711721685e-17,-6.938893903907228e-17,0,0
5,0.06000000000024963,1.0,0.015476924815580594,0.5,1.5265566588595902e-16,0.08147619229410671,0,4
6,0.04951553635497874,0.9722873302562729,0.01277697834925319,0.48709646648199817,2.2551405187698492e-17,4.579669976578771e-16,0,0
7,0.0,1.0,0.0,0.5,-0.038746429791452916,0.04073550672339927,1,4
8,0.01675426480541296,0.9690192378865387,0.004324205143066273,0.48557886944834094,-7.28583859910259e-17,3.2612801348363973e-16,0,0
9,0.06820838232751653,0.9809976188558553,0.01759532754901217,0.49114964152329577,-9.71445146547012e-17,3.191891195797325e-16,0,0
10,0.08000000000033292,1.0,0.020632417051778932,0.5,-1.5352302762394743e-16,0.08147827991095345,0,4
11,0.1000000000004161,1.0,0.025784347298546204,0.5,1.249000902703301e-16,0.08148013866362692,0,4
12,0.09030668950749172,0.9826249551222674,0.023290025573775113,0.4919040604352842,-4.683753385137379e-17,-3.3306690738754696e-16,0,0
13,0.03293076030482936,0.9630175393470397,0.008499670490110519,0.48278368354901774,9.194034422677078e-17,-2.8796409701215e-16,0,0
14,0.0,0.9800000000000189,0.0,0.4906903618359335,-0.0774959002177103,3.469446951953614e-17,1,0
15,0.1100818312278703,0.983697750238486,0.0283822072591333,0.4924005302058111,5.551115123125783e-17,4.163336342344337e-17,0,0
16,0.1200000000004994,1.0,0.030932382653047024,0.5,4.85722573273506e-17,0.08148537524777483,0,4
17,0.04601908431555364,0.9517292130914922,0.01188060677918808,0.47752738926144656,-1.7694179454963432e-16,-1.3877787807814457e-16,0,0
18,0.0642509559649633,0.9587408182644405,0.016581994740083896,0.4807862079957565,1.5612511283791264e-16,-3.469446951953614e-17,0,0
19,0.01724790855729413,0.9514067164600164,0.0044533070745014875,0.47738220166994,5.551115123125783e-17,-2.7755575615628914e-16,0,0
20,0.0,0.9600000000000526,0.0,0.4813821466286074,-0.07750047388108189,-8.326672684688674e-17,1,0
21,0.08329564921735125,0.9641369649257632,0.02149033570186763,0.48329292067953206,-1.0408340855860843e-17,-9.020562075079397e-17,0,0
22,0.1029690844391794,0.9678636157400184,0.026557568456240566,0.4850221796552303,-1.0408340855860843e-17,-2.0816681711721685e-17,0,0
23,0.130000000000541,0.9826794919242392,0.033507382813850704,0.49192104664671527,-6.245004513516506e-17,2.498001805406602e-16,0,0
24,0.1400000000005825,1.0,0.03607555882066101,0.5,6.938893903907228e-18,0.08149178352797813,0,4
25,0.03153226162719184,0.9440368083945191,0.008143231904685808,0.4739507716864751,6.071532165918825e-17,4.996003610813204e-16,0,0
26,0.1200048973229609,0.9713673042889339,0.03094147052352592,0.48664916247316314,2.0816681711721685e-17,-4.85722573273506e-17,0,0
27,0.1495222732334486,0.9826679317689861,0.03852589724676203,0.4919104920685561,-5.551115123125783e-17,3.0878077872387166e-16,0,0
28,0.1600000000006658,1.0,0.04121331285493855,0.5,-8.326672684688674e-17,0.08149529187917648,0,4
29,0.05994800125355652,0.9380098468577476,0.015481940593214541,0.47113751143674915,3.2959746043559335e-17,-1.3183898417423734e-16,0,0
30,0.04092996143668184,0.9318213742464758,0.010574498517319272,0.4682654798085159,1.0755285551056204e-16,-1.5265566588595902e-16,0,0
