loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,mean_F_rmse
20,1e-10,100.0,0.5,7.196279220017559e-05,0.004547475634533201,0.0074412368764129565,0.014698372294075446,0.03359607109430687,0.019233401790934433,0.005956080639891903
30,1e-10,100.0,0.5,7.854369575014114e-05,0.005106955322378497,0.008744461458570241,0.023178837367657884,0.04310730766090293,0.02531870676888403,0.005956080639891903
40,1e-10,100.0,0.5,0.00014248043045349875,0.009638316908137644,0.015877057786278417,0.11704717662490409,0.14594554126564901,0.05954056020086551,0.005956080639891903
10,1e-10,100.0,0.75,6.303110546825577e-05,0.00360167350803439,0.005425818581845562,0.01084550317436073,0.02327364141137938,0.012457486962992951,0.006417972738268229
20,1e-10,100.0,0.75,6.454055912944656e-05,0.0037505686728118437,0.006145303990663214,0.012207185052432231,0.027643257274002332,0.015920442890948874,0.006417972738268229
30,1e-10,100.0,0.75,7.815772409497096e-05,0.0049775811060092,0.008423471459744784,0.02739265785007126,0.04349809191567273,0.025228272342438837,0.006417972738268229
40,1e-10,100.0,0.75,0.00019603817463845056,0.013342067666217481,0.02108630665267528,0.17431835908037044,0.21410429539147657,0.08322038629535486,0.006417972738268229
10,1e-10,100.0,1.0,5.994889043429553e-05,0.003251746764826698,0.00495090418494538,0.009874495063649175,0.021212849871991554,0.011368614602876602,0.007474672382385598
20,1e-10,100.0,1.0,6.30857083988283e-05,0.0035945238256506066,0.005867628059053563,0.011728768042667398,0.02625280297192348,0.015238955367925348,0.007474672382385598
30,1e-10,100.0,1.0,8.509491137489985e-05,0.0055676899662046786,0.00937008494630023,0.03368293016559124,0.04979293939694848,0.028775208802366867,0.007474672382385598
40,1e-10,100.0,1.0,0.00025516803000639007,0.01748472897286041,0.027139664369660872,0.23184805068301287,0.28511710558931996,0.1096649043214184,0.007474672382385598
10,1e-08,0.1,0.25,0.0004938533599428734,0.007377988110822797,0.009779548984996705,0.019899425990559213,0.04213075283857918,0.02256515364044643,0.025015355936072722
20,1e-08,0.1,0.25,0.0014952272556718615,0.016156508697251954,0.020699809093066745,0.05151889069499382,0.09930653601134244,0.05540264174618397,0.025015355936072722
30,1e-08,0.1,0.25,0.0030029259198343836,0.0305241834075556,0.044183924485682195,0.13744825579571365,0.23704985676339738,0.1435311798071824,0.025015355936072722
40,1e-08,0.1,0.25,0.004590984709016753,0.04600274352866054,0.07798511153321622,0.28711132470986245,0.46100855883498826,0.32416611722725963,0.025015355936072722
10,1e-08,0.1,0.5,0.0009792072265729374,0.010793039142391629,0.012475426830302793,0.026076899595096334,0.054479896899889774,0.029260502340306895,0.04828849976280865
20,1e-08,0.1,0.5,0.0029860322015540456,0.030697120250458444,0.03823087550861522,0.09864290838969485,0.19157216125687954,0.10688123035389638,0.04828849976280865
30,1e-08,0.1,0.5,0.006002670121586341,0.06023768724933778,0.086244754788216,0.27614228766311716,0.5039739935014672,0.30791545549225935,0.04828849976280865
40,1e-08,0.1,0.5,0.009178950640392605,0.09142615240904674,0.15397046340565454,0.5764662699152,1.0545331143042191,0.7640674294045877,0.04828849976280865
10,1e-08,0.1,0.75,0.0014678791588839453,0.015405230474391634,0.017175860101711585,0.03642706511441469,0.07617504885588257,0.04093681237264591,0.07210792326472482
20,1e-08,0.1,0.75,0.004477916781075679,0.0457618415788079,0.0569844132078382,0.1489068758809286,0.2967536978383248,0.1662260186901544,0.07210792326472482
30,1e-08,0.1,0.75,0.009002961878832389,0.09023210370309209,0.12914556069130667,0.4212577340413462,0.8189585249435307,0.5089297499428233,0.07210792326472482
40,1e-08,0.1,0.75,0.0137672681118178,0.13703251730260765,0.2304406026008177,0.8750394120249327,1.8198554900790596,1.3592551909113366,0.07210792326472482
10,1e-08,0.1,1.0,0.0019573856131754903,0.02041883945485696,0.022687645399482592,0.04853897439568461,0.10199428211158573,0.054826023897501026,0.09609114037841755
20,1e-08,0.1,1.0,0.005970071667465008,0.06096336303324149,0.07623306540992009,0.20154328979888686,0.4122151649698569,0.23247716859240958,0.09609114037841755
30,1e-08,0.1,1.0,0.012003390608048406,0.1202974916334821,0.17276124930819953,0.5743912667739675,1.1880084411787133,0.755141327326178,0.09609114037841755
40,1e-08,0.1,1.0,0.018355673504673153,0.18268486739208967,0.3078058926232602,1.1880803646443654,2.7899532415276296,2.1458671008146246,0.09609114037841755
10,1e-08,1.0,0.25,0.00021103575952323563,0.006440069791389879,0.00921735003927878,0.019086717815663585,0.040025074419639886,0.02122546990055257,0.015093662086604648
20,1e-08,1.0,0.25,0.0005346061431983554,0.010891750348306469,0.015742051291361414,0.04323947743269914,0.07712169529279085,0.041742285512009196,0.015093662086604648
30,1e-08,1.0,0.25,0.0009541496868584106,0.01771634889855314,0.03145989594625422,0.10998746252791666,0.16277478826860886,0.10169902189349853,0.015093662086604648
40,1e-08,1.0,0.25,0.0013699065209394525,0.025326479308169104,0.058962601449730256,0.2288715090945633,0.30703973076153956,0.2440274122117971,0.015093662086604648
10,1e-08,1.0,0.5,0.0003991914594999249,0.008004578933426583,0.010547952177835636,0.02332301318011447,0.04712187275976945,0.02459745415787232,0.027745962615051602
20,1e-08,1.0,0.5,0.0010606942857944246,0.01932546529333221,0.027079209479499614,0.08205163250337191,0.1411626340465155,0.07438850770738828,0.027745962615051602
30,1e-08,1.0,0.5,0.0019030998318363222,0.03398831852602445,0.05972796725271452,0.2215345050314877,0.33456354834626817,0.2062371653390169,0.027745962615051602
40,1e-08,1.0,0.5,0.0027349426872852974,0.04966548770742317,0.114712123320826,0.4613192414663172,0.6692472119858374,0.5275767095903537,0.027745962615051602
10,1e-08,1.0,0.75,0.0005951936318281944,0.010906535876359242,0.013915985345749502,0.03190770126136477,0.06365047586702398,0.03291508157306309,0.041134268584631886
20,1e-08,1.0,0.75,0.001589809211544788,0.02854531553487523,0.039894704007541346,0.12483734275545974,0.21710953744288658,0.11298273954949666,0.041134268584631886
30,1e-08,1.0,0.75,0.0028537748861819697,0.050747249138514354,0.08855040591497061,0.3394655417592482,0.5333148476131669,0.324250216663627,0.041134268584631886
40,1e-08,1.0,0.75,0.00410115731977321,0.0743379737887787,0.170448341645847,0.700677729789906,1.1093265443133544,0.8621783529706858,0.041134268584631886
10,1e-08,1.0,1.0,0.0007932471278807236,0.0143566089896095,0.018239817884238927,0.04253024071887556,0.08477412684697383,0.04364452765123221,0.05476673985912555
20,1e-08,1.0,1.0,0.002119685498354076,0.03798308197336332,0.05319447567319878,0.17028500902959837,0.3007762143490348,0.15520474484543195,0.05476673985912555
30,1e-08,1.0,1.0,0.0038048821293352082,0.06763210417394327,0.11753546449354621,0.46379870885932034,0.7589303699462175,0.4565620644242373,0.05476673985912555
40,1e-08,1.0,1.0,0.005467667094154014,0.0990951642995861,0.2264620594398271,0.948601609114918,1.6406499299385968,1.2598660352490756,0.05476673985912555
10,1e-08,10.0,0.25,7.924822692789692e-05,0.005437573868118875,0.00815206720641413,0.01632769621826587,0.03499511234307395,0.018722809306247857,0.006570738900681243
20,1e-08,10.0,0.25,9.052795248595242e-05,0.005611294939754487,0.009527739056842515,0.01867540774792203,0.042195902738931486,0.024872373403894487,0.006570738900681243
30,1e-08,10.0,0.25,0.00011381520846131885,0.006303627222313004,0.014289932945064763,0.028050433329311557,0.06349411756349162,0.04633817791092036,0.006570738900681243
40,1e-08,10.0,0.25,0.00016526901560846548,0.008930459572538605,0.022134813857453507,0.08624900080041144,0.120479657026759,0.09450196867378137,0.006570738900681243
10,1e-08,10.0,0.5,7.020451304639597e-05,0.003953895314861776,0.006057988902653443,0.011985725795651282,0.0257863740472438,0.013975026272591388,0.007828815872437648
20,1e-08,10.0,0.5,0.00011576814247863433,0.005078058297308481,0.00999837521552697,0.01927441054664115,0.042243569165464574,0.027386681319397383,0.007828815872437648
30,1e-08,10.0,0.5,0.00017680306082053395,0.007423973172220866,0.022086134516770002,0.04307964405628715,0.09757897198816141,0.07958160350574109,0.007828815872437648
40,1e-08,10.0,0.5,0.0002999944839337507,0.014859336705359464,0.039458688295428916,0.16775339112924106,0.23497984697304752,0.18823600269131543,0.007828815872437648
10,1e-08,10.0,0.75,7.581192050753528e-05,0.003058497284741115,0.0050070561284173325,0.009531880542442877,0.020852836265516782,0.011754283287619238,0.010113154865717941
20,1e-08,10.0,0.75,0.00015908572623919064,0.005762380153510785,0.012680515893165888,0.024276972361363853,0.05309389521958429,0.03632471836758986,0.010113154865717941
30,1e-08,10.0,0.75,0.0002545296208849842,0.009869749026427203,0.031703401740940475,0.06188523633852396,0.1449644878999006,0.12062134973880835,0.010113154865717941
40,1e-08,10.0,0.75,0.0004446762983026701,0.02176199299819266,0.05829614684431963,0.2490865450514853,0.3701459273330187,0.29647457076436684,0.010113154865717941
10,1e-08,10.0,1.0,9.346979398764745e-05,0.0032757536554047974,0.005619425433377253,0.010427485488210257,0.023203418254043342,0.01343322719932215,0.013116260153555437
20,1e-08,10.0,1.0,0.00020955506823169628,0.007330871557260357,0.016526205028133838,0.03173392282417674,0.07050176600059162,0.048654387343241914,0.013116260153555437
30,1e-08,10.0,1.0,0.0003369449783779638,0.012908346939337437,0.04190696053893783,0.0819166552398948,0.19942798589988234,0.1663066640160913,0.013116260153555437
40,1e-08,10.0,1.0,0.000592059800328189,0.028950068462219158,0.07775849068603843,0.3295497830570435,0.5237020729298628,0.4182694741126778,0.013116260153555437
10,1e-08,30.0,0.25,7.742001985802694e-05,0.005415687622750735,0.008097922752547232,0.016229828624699575,0.03479045484330829,0.018590507448928498,0.006113504293050386
20,1e-08,30.0,0.25,7.741222680854212e-05,0.005398157517741469,0.008788118786083576,0.017268225916475442,0.039654939087574746,0.022690773360119713,0.006113504293050386
30,1e-08,30.0,0.25,8.239478177891753e-05,0.005715699276027336,0.009931387085117269,0.02237587856502902,0.04717231789317704,0.028761472667231433,0.006113504293050386
40,1e-08,30.0,0.25,0.00011957130494977173,0.007924472755682001,0.01172529335830192,0.07762805929179845,0.09373587489138897,0.03919627754293073,0.006113504293050386
10,1e-08,30.0,0.5,5.7682878073857705e-05,0.0037330786633845417,0.00558589393246444,0.011181691172213066,0.023981142220074622,0.012824739731941157,0.0062622429668378185
20,1e-08,30.0,0.5,6.024325157725171e-05,0.003882118821243472,0.006382289782684166,0.012259975076183397,0.02825054606130938,0.01659672957499701,0.0062622429668378185
30,1e-08,30.0,0.5,7.891683889148097e-05,0.005104948223718935,0.00869873311903636,0.02692822553549667,0.04363830039999533,0.027337227771451002,0.0062622429668378185
40,1e-08,30.0,0.5,0.00019290662870116438,0.012328826159004325,0.013766221786355552,0.1510846557576372,0.1644849681694049,0.054128392385929126,0.0062622429668378185
10,1e-08,30.0,0.75,4.2457456266728796e-05,0.002230421823616137,0.003349233432338604,0.006633319904973053,0.01429551074643761,0.007699668111279456,0.00712943082334584
20,1e-08,30.0,0.75,5.096273051471831e-05,0.002845543074957669,0.004891128813585333,0.008561832703377535,0.020143753271564445,0.013094834255718241,0.00712943082334584
30,1e-08,30.0,0.75,9.04763404503711e-05,0.005607744269433706,0.00926144957280532,0.03605877380624719,0.05005384770974959,0.03166291166952858,0.00712943082334584
40,1e-08,30.0,0.75,0.0002800633730945183,0.017834014125375847,0.017949033836516692,0.2256187137395281,0.24180100359648135,0.0756446445485488,0.00712943082334584
10,1e-08,30.0,1.0,3.768053853238112e-05,0.0015640933603701956,0.002371748681990788,0.004506283047567655,0.009910970651970505,0.005483781361368987,0.008775782058172601
20,1e-08,30.0,1.0,5.381918321755222e-05,0.0028668643382464137,0.0051756647858456385,0.008199194971783402,0.019931262765111597,0.014279945692602321,0.008775782058172601
30,1e-08,30.0,1.0,0.00011253089454188974,0.006987711820583733,0.011353534140012432,0.04720662988487314,0.06366798498893986,0.04003369163867471,0.008775782058172601
40,1e-08,30.0,1.0,0.0003714362308984987,0.023684458713490068,0.023009243294941466,0.30034291609340547,0.32071821214264856,0.09946368960540694,0.008775782058172601
10,1e-08,100.0,0.25,8.225923553278409e-05,0.005637256041197604,0.008422457476354011,0.0168818307606432,0.03618468517686487,0.019335508169477777,0.006099373098587178
20,1e-08,100.0,0.25,8.226070905434413e-05,0.005619543462226273,0.00913980516985002,0.01806308470448311,0.04136482883012739,0.023594260105773337,0.006099373098587178
30,1e-08,100.0,0.25,8.509644128230353e-05,0.00583523475100338,0.01008506682931441,0.022098739323361392,0.047963938735747474,0.028589636286032657,0.006099373098587178
40,1e-08,100.0,0.25,0.0001075729496341447,0.007305458139921456,0.01260253388443678,0.06700815063919906,0.08909022976605463,0.0408908401595661,0.006099373098587178
10,1e-08,100.0,0.5,6.78069267252887e-05,0.004238341388190519,0.006331420830130131,0.012690598587726873,0.02719716554999165,0.014533715160297429,0.0060084963076710365
20,1e-08,100.0,0.5,6.907411981754932e-05,0.004335119444107869,0.007014827258627439,0.013976403106115035,0.03172892622223001,0.01812744742963837,0.0060084963076710365
30,1e-08,100.0,0.5,7.778896582444471e-05,0.005058363651078887,0.008514934339003296,0.023894742915838117,0.042158027832829716,0.024629880476056472,0.0060084963076710365
40,1e-08,100.0,0.5,0.00015627797464763427,0.010402160747306873,0.0155995122965078,0.1288868491544468,0.1525359101498452,0.055107468945512696,0.0060084963076710365
10,1e-08,100.0,0.75,5.740960889010057e-05,0.003116218223800834,0.004667434388760777,0.009343331705579513,0.020029723010715386,0.010712162549386846,0.00658036398987658
20,1e-08,100.0,0.75,6.0832883553422995e-05,0.003456423749516789,0.005516530352576467,0.011139616163280727,0.024782883011349288,0.01429871574567689,0.00658036398987658
30,1e-08,100.0,0.75,7.936134227681852e-05,0.005087651325952703,0.008187915875303306,0.029530744292701652,0.04329098695145135,0.024531016738998244,0.00658036398987658
40,1e-08,100.0,0.75,0.0002196385195306958,0.014661162660235993,0.020570584785125853,0.1919407206095056,0.2233704567582821,0.0751521685953199,0.00658036398987658
10,1e-08,100.0,1.0,5.3486759795251836e-05,0.0026496208333491506,0.004004128688867251,0.007982568195020452,0.017140898173538227,0.009188045191523738,0.007803061767668701
20,1e-08,100.0,1.0,5.962416735426111e-05,0.0033226619371333477,0.005215150447030346,0.010606586939606822,0.023091556241655015,0.013570180423760991,0.007803061767668701
30,1e-08,100.0,1.0,8.934597165366571e-05,0.005911127148273316,0.009233376018808219,0.03729733736441675,0.050899907039694256,0.028359768150976742,0.007803061767668701
40,1e-08,100.0,1.0,0.0002881436468117906,0.019328837151918993,0.026349553330618065,0.2550213523054396,0.29649139963024307,0.09770285600707965,0.007803061767668701
10,1e-06,0.1,0.25,0.0005341260337017658,0.007331373319205891,0.009939977666663373,0.0203968641937423,0.04302345101281228,0.023024818514932533,0.025527181097689606
20,1e-06,0.1,0.25,0.0016629132651976707,0.01613923845956126,0.021441175544902102,0.05577285445894807,0.1058837043627315,0.05877982115661392,0.025527181097689606
30,1e-06,0.1,0.25,0.0034424786396461326,0.031108227846098957,0.047789871655136096,0.1539763921783842,0.27372853854416646,0.1643967276133908,0.025527181097689606
40,1e-06,0.1,0.25,0.005362432094013411,0.047529884765892316,0.08691719928623233,0.3245741655562965,0.5751747982746558,0.3909731990376238,0.025527181097689606
10,1e-06,0.1,0.5,0.0010596007068363021,0.01063204675950769,0.012907893288706378,0.027290066543509028,0.057054041938945275,0.030754841845882428,0.0493104041885396
20,1e-06,0.1,0.5,0.003321130334277045,0.030643271356148905,0.04009730818089772,0.1064990723630099,0.20930039549383275,0.11814422211666797,0.0493104041885396
30,1e-06,0.1,0.5,0.0068808639397744216,0.06143342617718962,0.0943732055631004,0.3059920036317059,0.6016581101455077,0.3743513784031944,0.0493104041885396
40,1e-06,0.1,0.5,0.010722093194550258,0.09453287246131219,0.173743059795674,0.6429952416699395,1.3761884171069472,0.991889570791854,0.0493104041885396
10,1e-06,0.1,0.75,0.0015881408580155844,0.015133747735582244,0.017895574144100954,0.03817161639586351,0.08066207656152996,0.04383104739695346,0.07363818573881784
20,1e-06,0.1,0.75,0.0049803178532551945,0.045671764511344554,0.060285160289335844,0.1593614099865921,0.3305953845528357,0.19098858136481012,0.07363818573881784
30,1e-06,0.1,0.75,0.010319726604217616,0.09203425991315926,0.1428316000987356,0.4607231641228791,1.0116479075405345,0.6576717662853832,0.07363818573881784
40,1e-06,0.1,0.75,0.01608205527943516,0.1417129707951853,0.26325259894164105,0.962030498479293,2.4838954016270067,1.8870135329131714,0.07363818573881784
10,1e-06,0.1,1.0,0.0021174521956326274,0.020042922477253963,0.023721784276244835,0.05068259467357607,0.10870533128692525,0.05953976348113019,0.098130608666025
20,1e-06,0.1,1.0,0.0066397483532256085,0.06083728298152366,0.08135977095369987,0.2137608796684465,0.4688559809434896,0.2782343240053145,0.098130608666025
30,1e-06,0.1,1.0,0.013758708699174735,0.12270468319265182,0.19330921021444,0.620112372378932,1.5224074066754305,1.0362829597680199,0.098130608666025
